id,rulesNo,assumptionsNo,worstCase,relevantRulesNo,worstCaseRelevant,relevantPerc,instance,goal
919,250,15,530,250,530,1.0,exp_acyclic_indvary2_step4_batch_yyy06.pl,a3
920,250,15,530,250,530,1.0,exp_acyclic_indvary2_step4_batch_yyy06.pl,d1
921,240,15,510,240,510,1.0,exp_acyclic_indvary2_step4_batch_yyy07.pl,w2
922,240,15,510,240,510,1.0,exp_acyclic_indvary2_step4_batch_yyy07.pl,s1
923,259,15,548,245,520,0.95,exp_acyclic_indvary2_step4_batch_yyy08.pl,y2
924,259,15,548,245,520,0.95,exp_acyclic_indvary2_step4_batch_yyy08.pl,r3
925,259,15,548,245,520,0.95,exp_acyclic_indvary2_step4_batch_yyy08.pl,t1
926,256,15,542,156,342,0.63,exp_acyclic_indvary2_step4_batch_yyy09.pl,e1
927,256,15,542,156,342,0.63,exp_acyclic_indvary2_step4_batch_yyy09.pl,p2
928,256,15,542,168,366,0.68,exp_acyclic_indvary2_step4_batch_yyy09.pl,y2
929,256,15,542,218,466,0.86,exp_acyclic_indvary2_step4_batch_yyy09.pl,r2
930,256,15,542,156,342,0.63,exp_acyclic_indvary2_step4_batch_yyy09.pl,a1
931,251,15,532,239,508,0.95,exp_acyclic_indvary2_step4_batch_yyy10.pl,c1
932,251,15,532,239,508,0.95,exp_acyclic_indvary2_step4_batch_yyy10.pl,u2
933,251,15,532,239,508,0.95,exp_acyclic_indvary2_step4_batch_yyy10.pl,y2
934,251,15,532,239,508,0.95,exp_acyclic_indvary2_step4_batch_yyy10.pl,x1
935,300,15,630,300,630,1.0,exp_acyclic_indvary2_step5_batch_yyy01.pl,a3
936,300,15,630,300,630,1.0,exp_acyclic_indvary2_step5_batch_yyy01.pl,s2
937,300,15,630,300,630,1.0,exp_acyclic_indvary2_step5_batch_yyy01.pl,z1
938,317,15,664,317,664,1.0,exp_acyclic_indvary2_step5_batch_yyy02.pl,v2
939,317,15,664,317,664,1.0,exp_acyclic_indvary2_step5_batch_yyy02.pl,w1
940,317,15,664,317,664,1.0,exp_acyclic_indvary2_step5_batch_yyy02.pl,d1
941,317,15,664,317,664,1.0,exp_acyclic_indvary2_step5_batch_yyy02.pl,q2
942,317,15,664,317,664,1.0,exp_acyclic_indvary2_step5_batch_yyy02.pl,a1
943,307,15,644,230,490,0.76,exp_acyclic_indvary2_step5_batch_yyy03.pl,e2
944,312,15,654,295,620,0.95,exp_acyclic_indvary2_step5_batch_yyy04.pl,v2
945,312,15,654,295,620,0.95,exp_acyclic_indvary2_step5_batch_yyy04.pl,x2
946,312,15,654,295,620,0.95,exp_acyclic_indvary2_step5_batch_yyy04.pl,y2
947,312,15,654,295,620,0.95,exp_acyclic_indvary2_step5_batch_yyy04.pl,c1
948,308,15,646,293,616,0.95,exp_acyclic_indvary2_step5_batch_yyy05.pl,w2
949,308,15,646,308,646,1.0,exp_acyclic_indvary2_step5_batch_yyy05.pl,z2
950,308,15,646,293,616,0.95,exp_acyclic_indvary2_step5_batch_yyy05.pl,d2
951,308,15,646,293,616,0.95,exp_acyclic_indvary2_step5_batch_yyy05.pl,u2
952,308,15,646,293,616,0.95,exp_acyclic_indvary2_step5_batch_yyy05.pl,c3
953,315,15,660,315,660,1.0,exp_acyclic_indvary2_step5_batch_yyy06.pl,q3
954,315,15,660,286,602,0.91,exp_acyclic_indvary2_step5_batch_yyy06.pl,r3
955,312,15,654,235,500,0.76,exp_acyclic_indvary2_step5_batch_yyy07.pl,c3
956,312,15,654,235,500,0.76,exp_acyclic_indvary2_step5_batch_yyy07.pl,b3
957,316,15,662,237,504,0.76,exp_acyclic_indvary2_step5_batch_yyy08.pl,c3
958,316,15,662,237,504,0.76,exp_acyclic_indvary2_step5_batch_yyy08.pl,p1
959,309,15,648,292,614,0.95,exp_acyclic_indvary2_step5_batch_yyy09.pl,a3
960,309,15,648,292,614,0.95,exp_acyclic_indvary2_step5_batch_yyy09.pl,v1
961,309,15,648,292,614,0.95,exp_acyclic_indvary2_step5_batch_yyy09.pl,p3
962,317,15,664,317,664,1.0,exp_acyclic_indvary2_step5_batch_yyy10.pl,v2
963,317,15,664,317,664,1.0,exp_acyclic_indvary2_step5_batch_yyy10.pl,u1
964,317,15,664,317,664,1.0,exp_acyclic_indvary2_step5_batch_yyy10.pl,z1
965,317,15,664,317,664,1.0,exp_acyclic_indvary2_step5_batch_yyy10.pl,v1
966,317,15,664,317,664,1.0,exp_acyclic_indvary2_step5_batch_yyy10.pl,t2
967,363,15,756,328,686,0.91,exp_acyclic_indvary2_step6_batch_yyy01.pl,f1
968,369,15,768,369,768,1.0,exp_acyclic_indvary2_step6_batch_yyy02.pl,t2
969,369,15,768,369,768,1.0,exp_acyclic_indvary2_step6_batch_yyy02.pl,d1
970,369,15,768,369,768,1.0,exp_acyclic_indvary2_step6_batch_yyy02.pl,q2
971,366,15,762,308,646,0.85,exp_acyclic_indvary2_step6_batch_yyy03.pl,f1
972,366,15,762,308,646,0.85,exp_acyclic_indvary2_step6_batch_yyy03.pl,c1
973,366,15,762,308,646,0.85,exp_acyclic_indvary2_step6_batch_yyy03.pl,s1
974,366,15,762,308,646,0.85,exp_acyclic_indvary2_step6_batch_yyy03.pl,a1
975,371,15,772,351,732,0.95,exp_acyclic_indvary2_step6_batch_yyy04.pl,c2
976,371,15,772,351,732,0.95,exp_acyclic_indvary2_step6_batch_yyy04.pl,a3
977,371,15,772,351,732,0.95,exp_acyclic_indvary2_step6_batch_yyy04.pl,y1
978,369,15,768,334,698,0.91,exp_acyclic_indvary2_step6_batch_yyy05.pl,e1
979,369,15,768,334,698,0.91,exp_acyclic_indvary2_step6_batch_yyy05.pl,c2
980,369,15,768,334,698,0.91,exp_acyclic_indvary2_step6_batch_yyy05.pl,f2
981,369,15,768,334,698,0.91,exp_acyclic_indvary2_step6_batch_yyy05.pl,y1
982,369,15,768,334,698,0.91,exp_acyclic_indvary2_step6_batch_yyy05.pl,s1
983,369,15,768,334,698,0.91,exp_acyclic_indvary2_step6_batch_yyy05.pl,y2
984,367,15,764,331,692,0.91,exp_acyclic_indvary2_step6_batch_yyy06.pl,s2
985,367,15,764,331,692,0.91,exp_acyclic_indvary2_step6_batch_yyy06.pl,a3
986,367,15,764,367,764,1.0,exp_acyclic_indvary2_step6_batch_yyy06.pl,x1
987,367,15,764,331,692,0.91,exp_acyclic_indvary2_step6_batch_yyy06.pl,f2
988,374,15,778,335,700,0.9,exp_acyclic_indvary2_step6_batch_yyy07.pl,u1
989,374,15,778,335,700,0.9,exp_acyclic_indvary2_step6_batch_yyy07.pl,s2
990,374,15,778,335,700,0.9,exp_acyclic_indvary2_step6_batch_yyy07.pl,d2
991,374,15,778,335,700,0.9,exp_acyclic_indvary2_step6_batch_yyy07.pl,v1
992,374,15,778,374,778,1.0,exp_acyclic_indvary2_step6_batch_yyy07.pl,p3
993,372,15,774,372,774,1.0,exp_acyclic_indvary2_step6_batch_yyy08.pl,b3
994,372,15,774,372,774,1.0,exp_acyclic_indvary2_step6_batch_yyy08.pl,d2
995,372,15,774,372,774,1.0,exp_acyclic_indvary2_step6_batch_yyy08.pl,e2
996,372,15,774,372,774,1.0,exp_acyclic_indvary2_step6_batch_yyy08.pl,w2
997,370,15,770,353,736,0.96,exp_acyclic_indvary2_step6_batch_yyy09.pl,b2
998,370,15,770,353,736,0.96,exp_acyclic_indvary2_step6_batch_yyy09.pl,b1
999,370,15,770,353,736,0.96,exp_acyclic_indvary2_step6_batch_yyy09.pl,d2
1000,370,15,770,353,736,0.96,exp_acyclic_indvary2_step6_batch_yyy09.pl,e2
1001,371,15,772,333,696,0.9,exp_acyclic_indvary2_step6_batch_yyy10.pl,x1
1002,371,15,772,333,696,0.9,exp_acyclic_indvary2_step6_batch_yyy10.pl,e2
1003,371,15,772,333,696,0.9,exp_acyclic_indvary2_step6_batch_yyy10.pl,c2
1004,424,15,878,424,878,1.0,exp_acyclic_indvary2_step7_batch_yyy01.pl,b2
1005,424,15,878,424,878,1.0,exp_acyclic_indvary2_step7_batch_yyy01.pl,z2
1006,441,15,912,418,866,0.95,exp_acyclic_indvary2_step7_batch_yyy02.pl,e1
1007,441,15,912,418,866,0.95,exp_acyclic_indvary2_step7_batch_yyy02.pl,p3
1008,429,15,888,344,718,0.81,exp_acyclic_indvary2_step7_batch_yyy03.pl,w2
1009,429,15,888,344,718,0.81,exp_acyclic_indvary2_step7_batch_yyy03.pl,c2
1010,424,15,878,404,838,0.95,exp_acyclic_indvary2_step7_batch_yyy04.pl,d2
1011,424,15,878,404,838,0.95,exp_acyclic_indvary2_step7_batch_yyy04.pl,t1
1012,424,15,878,404,838,0.95,exp_acyclic_indvary2_step7_batch_yyy04.pl,q3
1013,424,15,878,404,838,0.95,exp_acyclic_indvary2_step7_batch_yyy04.pl,y2
1014,425,15,880,361,752,0.85,exp_acyclic_indvary2_step7_batch_yyy05.pl,w1
1015,425,15,880,361,752,0.85,exp_acyclic_indvary2_step7_batch_yyy05.pl,y2
1016,425,15,880,361,752,0.85,exp_acyclic_indvary2_step7_batch_yyy05.pl,q2
1017,422,15,874,422,874,1.0,exp_acyclic_indvary2_step7_batch_yyy06.pl,w2
1018,422,15,874,422,874,1.0,exp_acyclic_indvary2_step7_batch_yyy06.pl,x1
1019,422,15,874,422,874,1.0,exp_acyclic_indvary2_step7_batch_yyy06.pl,p1
1020,422,15,874,422,874,1.0,exp_acyclic_indvary2_step7_batch_yyy06.pl,a2
1021,422,15,874,422,874,1.0,exp_acyclic_indvary2_step7_batch_yyy06.pl,q2
1022,419,15,868,378,786,0.91,exp_acyclic_indvary2_step7_batch_yyy07.pl,b2
1023,419,15,868,378,786,0.91,exp_acyclic_indvary2_step7_batch_yyy07.pl,s1
1024,419,15,868,378,786,0.91,exp_acyclic_indvary2_step7_batch_yyy07.pl,y2
1025,435,15,900,349,728,0.81,exp_acyclic_indvary2_step7_batch_yyy08.pl,u2
1026,435,15,900,349,728,0.81,exp_acyclic_indvary2_step7_batch_yyy08.pl,y2
1027,428,15,886,428,886,1.0,exp_acyclic_indvary2_step7_batch_yyy09.pl,e1
1028,428,15,886,428,886,1.0,exp_acyclic_indvary2_step7_batch_yyy09.pl,v1
1029,432,15,894,432,894,1.0,exp_acyclic_indvary2_step7_batch_yyy10.pl,e1
1030,432,15,894,432,894,1.0,exp_acyclic_indvary2_step7_batch_yyy10.pl,x1
1031,432,15,894,432,894,1.0,exp_acyclic_indvary2_step7_batch_yyy10.pl,c1
1032,488,15,1006,465,960,0.95,exp_acyclic_indvary2_step8_batch_yyy01.pl,d2
1033,488,15,1006,465,960,0.95,exp_acyclic_indvary2_step8_batch_yyy01.pl,p2
1034,488,15,1006,465,960,0.95,exp_acyclic_indvary2_step8_batch_yyy01.pl,t2
1035,496,15,1022,470,970,0.95,exp_acyclic_indvary2_step8_batch_yyy02.pl,f1
1036,496,15,1022,470,970,0.95,exp_acyclic_indvary2_step8_batch_yyy02.pl,d1
1037,496,15,1022,470,970,0.95,exp_acyclic_indvary2_step8_batch_yyy02.pl,f2
1038,479,15,988,479,988,1.0,exp_acyclic_indvary2_step8_batch_yyy03.pl,d1
1039,479,15,988,479,988,1.0,exp_acyclic_indvary2_step8_batch_yyy03.pl,r2
1040,486,15,1002,460,950,0.95,exp_acyclic_indvary2_step8_batch_yyy04.pl,f1
1041,486,15,1002,460,950,0.95,exp_acyclic_indvary2_step8_batch_yyy04.pl,e2
1042,486,15,1002,460,950,0.95,exp_acyclic_indvary2_step8_batch_yyy04.pl,t1
1043,494,15,1018,494,1018,1.0,exp_acyclic_indvary2_step8_batch_yyy05.pl,w2
1044,494,15,1018,494,1018,1.0,exp_acyclic_indvary2_step8_batch_yyy05.pl,b1
1045,494,15,1018,494,1018,1.0,exp_acyclic_indvary2_step8_batch_yyy05.pl,x2
1046,494,15,1018,494,1018,1.0,exp_acyclic_indvary2_step8_batch_yyy05.pl,t2
1047,494,15,1018,494,1018,1.0,exp_acyclic_indvary2_step8_batch_yyy05.pl,y2
1048,494,15,1018,494,1018,1.0,exp_acyclic_indvary2_step8_batch_yyy05.pl,a2
1049,490,15,1010,465,960,0.95,exp_acyclic_indvary2_step8_batch_yyy06.pl,r1
1050,490,15,1010,465,960,0.95,exp_acyclic_indvary2_step8_batch_yyy06.pl,p1
1051,490,15,1010,465,960,0.95,exp_acyclic_indvary2_step8_batch_yyy06.pl,b1
1052,487,15,1004,487,1004,1.0,exp_acyclic_indvary2_step8_batch_yyy07.pl,w1
1053,487,15,1004,487,1004,1.0,exp_acyclic_indvary2_step8_batch_yyy07.pl,s2
1054,487,15,1004,487,1004,1.0,exp_acyclic_indvary2_step8_batch_yyy07.pl,y1
1055,487,15,1004,487,1004,1.0,exp_acyclic_indvary2_step8_batch_yyy07.pl,r1
1056,486,15,1002,486,1002,1.0,exp_acyclic_indvary2_step8_batch_yyy08.pl,v2
1057,486,15,1002,486,1002,1.0,exp_acyclic_indvary2_step8_batch_yyy08.pl,s1
1058,486,15,1002,486,1002,1.0,exp_acyclic_indvary2_step8_batch_yyy08.pl,a3
1059,490,15,1010,490,1010,1.0,exp_acyclic_indvary2_step8_batch_yyy09.pl,f1
1060,490,15,1010,490,1010,1.0,exp_acyclic_indvary2_step8_batch_yyy09.pl,a3
1061,489,15,1008,489,1008,1.0,exp_acyclic_indvary2_step8_batch_yyy10.pl,c3
1062,489,15,1008,489,1008,1.0,exp_acyclic_indvary2_step8_batch_yyy10.pl,a3
1063,489,15,1008,489,1008,1.0,exp_acyclic_indvary2_step8_batch_yyy10.pl,d1
1064,489,15,1008,489,1008,1.0,exp_acyclic_indvary2_step8_batch_yyy10.pl,x2
1065,67,15,164,49,128,0.78,exp_acyclic_indvary3_step1_batch_yyy01.pl,p3
1066,67,15,164,49,128,0.78,exp_acyclic_indvary3_step1_batch_yyy01.pl,c1
1067,67,15,164,49,128,0.78,exp_acyclic_indvary3_step1_batch_yyy01.pl,q3
1068,67,15,164,49,128,0.78,exp_acyclic_indvary3_step1_batch_yyy01.pl,u2
1069,67,15,164,49,128,0.78,exp_acyclic_indvary3_step1_batch_yyy01.pl,d2
1070,66,15,162,36,102,0.63,exp_acyclic_indvary3_step1_batch_yyy02.pl,f1
1071,66,15,162,36,102,0.63,exp_acyclic_indvary3_step1_batch_yyy02.pl,c2
1072,66,15,162,36,102,0.63,exp_acyclic_indvary3_step1_batch_yyy02.pl,v1
1073,69,15,168,43,116,0.69,exp_acyclic_indvary3_step1_batch_yyy03.pl,y2
1074,69,15,168,41,112,0.67,exp_acyclic_indvary3_step1_batch_yyy03.pl,e2
1075,69,15,168,41,112,0.67,exp_acyclic_indvary3_step1_batch_yyy03.pl,y1
1076,68,15,166,19,68,0.41,exp_acyclic_indvary3_step1_batch_yyy04.pl,b1
1077,68,15,166,19,68,0.41,exp_acyclic_indvary3_step1_batch_yyy04.pl,d2
1078,68,15,166,19,68,0.41,exp_acyclic_indvary3_step1_batch_yyy04.pl,c3
1079,68,15,166,24,78,0.47,exp_acyclic_indvary3_step1_batch_yyy04.pl,s3
1080,74,15,178,28,86,0.48,exp_acyclic_indvary3_step1_batch_yyy05.pl,b3
1081,74,15,178,36,102,0.57,exp_acyclic_indvary3_step1_batch_yyy05.pl,x3
1082,74,15,178,41,112,0.63,exp_acyclic_indvary3_step1_batch_yyy05.pl,t3
1083,74,15,178,28,86,0.48,exp_acyclic_indvary3_step1_batch_yyy05.pl,t2
1084,74,15,178,41,112,0.63,exp_acyclic_indvary3_step1_batch_yyy05.pl,s1
1085,74,15,178,28,86,0.48,exp_acyclic_indvary3_step1_batch_yyy05.pl,d2
1086,76,15,182,39,108,0.59,exp_acyclic_indvary3_step1_batch_yyy06.pl,v1
1087,76,15,182,45,120,0.66,exp_acyclic_indvary3_step1_batch_yyy06.pl,q3
1088,76,15,182,39,108,0.59,exp_acyclic_indvary3_step1_batch_yyy06.pl,a2
1089,69,15,168,24,78,0.46,exp_acyclic_indvary3_step1_batch_yyy07.pl,b2
1090,69,15,168,24,78,0.46,exp_acyclic_indvary3_step1_batch_yyy07.pl,c2
1091,71,15,172,28,86,0.5,exp_acyclic_indvary3_step1_batch_yyy08.pl,x3
1092,71,15,172,28,86,0.5,exp_acyclic_indvary3_step1_batch_yyy08.pl,f1
1093,71,15,172,28,86,0.5,exp_acyclic_indvary3_step1_batch_yyy08.pl,q1
1094,71,15,172,30,90,0.52,exp_acyclic_indvary3_step1_batch_yyy08.pl,v2
1095,71,15,172,35,100,0.58,exp_acyclic_indvary3_step1_batch_yyy08.pl,q3
1096,70,15,170,46,122,0.72,exp_acyclic_indvary3_step1_batch_yyy09.pl,c3
1097,70,15,170,46,122,0.72,exp_acyclic_indvary3_step1_batch_yyy09.pl,s2
1098,70,15,170,46,122,0.72,exp_acyclic_indvary3_step1_batch_yyy09.pl,c2
1099,70,15,170,46,122,0.72,exp_acyclic_indvary3_step1_batch_yyy09.pl,y3
1100,62,15,154,24,78,0.51,exp_acyclic_indvary3_step1_batch_yyy10.pl,p3
1101,62,15,154,16,62,0.4,exp_acyclic_indvary3_step1_batch_yyy10.pl,c1
1102,62,15,154,16,62,0.4,exp_acyclic_indvary3_step1_batch_yyy10.pl,e2
1103,65,15,160,44,118,0.74,exp_acyclic_indvary3_step2_batch_yyy01.pl,p4
1104,65,15,160,44,118,0.74,exp_acyclic_indvary3_step2_batch_yyy01.pl,x1
1105,65,15,160,44,118,0.74,exp_acyclic_indvary3_step2_batch_yyy01.pl,a2
1106,69,15,168,50,130,0.77,exp_acyclic_indvary3_step2_batch_yyy02.pl,q3
1107,69,15,168,55,140,0.83,exp_acyclic_indvary3_step2_batch_yyy02.pl,v3
1108,80,15,190,76,182,0.96,exp_acyclic_indvary3_step2_batch_yyy03.pl,w1
1109,74,15,178,58,146,0.82,exp_acyclic_indvary3_step2_batch_yyy04.pl,y3
1110,74,15,178,58,146,0.82,exp_acyclic_indvary3_step2_batch_yyy04.pl,u2
1111,69,15,168,59,148,0.88,exp_acyclic_indvary3_step2_batch_yyy05.pl,b2
1112,69,15,168,59,148,0.88,exp_acyclic_indvary3_step2_batch_yyy05.pl,v1
1113,69,15,168,59,148,0.88,exp_acyclic_indvary3_step2_batch_yyy05.pl,y2
1114,69,15,168,59,148,0.88,exp_acyclic_indvary3_step2_batch_yyy05.pl,c1
1115,69,15,168,66,162,0.96,exp_acyclic_indvary3_step2_batch_yyy05.pl,z3
1116,63,15,156,57,144,0.92,exp_acyclic_indvary3_step2_batch_yyy06.pl,v2
1117,63,15,156,57,144,0.92,exp_acyclic_indvary3_step2_batch_yyy06.pl,a1
1118,54,15,138,16,62,0.45,exp_acyclic_indvary3_step2_batch_yyy07.pl,c1
1119,75,15,180,57,144,0.8,exp_acyclic_indvary3_step2_batch_yyy08.pl,a3
1120,75,15,180,57,144,0.8,exp_acyclic_indvary3_step2_batch_yyy08.pl,q2
1121,75,15,180,57,144,0.8,exp_acyclic_indvary3_step2_batch_yyy08.pl,b1
1122,75,15,180,57,144,0.8,exp_acyclic_indvary3_step2_batch_yyy08.pl,c1
1123,75,15,180,57,144,0.8,exp_acyclic_indvary3_step2_batch_yyy08.pl,t2
1124,65,15,160,49,128,0.8,exp_acyclic_indvary3_step2_batch_yyy10.pl,d1
1125,65,15,160,49,128,0.8,exp_acyclic_indvary3_step2_batch_yyy10.pl,b3
1126,65,15,160,49,128,0.8,exp_acyclic_indvary3_step2_batch_yyy10.pl,z1
1127,65,15,160,49,128,0.8,exp_acyclic_indvary3_step2_batch_yyy10.pl,b1
1128,70,15,170,47,124,0.73,exp_acyclic_indvary3_step3_batch_yyy01.pl,b3
1129,70,15,170,47,124,0.73,exp_acyclic_indvary3_step3_batch_yyy01.pl,t3
1130,70,15,170,47,124,0.73,exp_acyclic_indvary3_step3_batch_yyy01.pl,c1
1131,70,15,170,47,124,0.73,exp_acyclic_indvary3_step3_batch_yyy01.pl,a3
1132,70,15,170,47,124,0.73,exp_acyclic_indvary3_step3_batch_yyy01.pl,d1
1133,70,15,170,47,124,0.73,exp_acyclic_indvary3_step3_batch_yyy01.pl,t1
1134,71,15,172,60,150,0.87,exp_acyclic_indvary3_step3_batch_yyy02.pl,w2
1135,71,15,172,60,150,0.87,exp_acyclic_indvary3_step3_batch_yyy02.pl,x2
1136,73,15,176,53,136,0.77,exp_acyclic_indvary3_step3_batch_yyy03.pl,c2
1137,73,15,176,53,136,0.77,exp_acyclic_indvary3_step3_batch_yyy03.pl,z2
1138,72,15,174,45,120,0.69,exp_acyclic_indvary3_step3_batch_yyy04.pl,s3
1139,72,15,174,42,114,0.66,exp_acyclic_indvary3_step3_batch_yyy04.pl,c2
1140,72,15,174,42,114,0.66,exp_acyclic_indvary3_step3_batch_yyy04.pl,z3
1141,56,15,142,37,104,0.73,exp_acyclic_indvary3_step3_batch_yyy05.pl,b3
1142,56,15,142,37,104,0.73,exp_acyclic_indvary3_step3_batch_yyy05.pl,t1
1143,56,15,142,48,126,0.89,exp_acyclic_indvary3_step3_batch_yyy05.pl,q2
1144,56,15,142,37,104,0.73,exp_acyclic_indvary3_step3_batch_yyy05.pl,w2
1145,56,15,142,37,104,0.73,exp_acyclic_indvary3_step3_batch_yyy05.pl,f1
1146,72,15,174,61,152,0.87,exp_acyclic_indvary3_step3_batch_yyy06.pl,q4
1147,72,15,174,61,152,0.87,exp_acyclic_indvary3_step3_batch_yyy06.pl,y2
1148,68,15,166,53,136,0.82,exp_acyclic_indvary3_step3_batch_yyy07.pl,f1
1149,68,15,166,53,136,0.82,exp_acyclic_indvary3_step3_batch_yyy07.pl,d2
1150,68,15,166,53,136,0.82,exp_acyclic_indvary3_step3_batch_yyy07.pl,r2
1151,86,15,202,68,166,0.82,exp_acyclic_indvary3_step3_batch_yyy08.pl,c3
1152,86,15,202,68,166,0.82,exp_acyclic_indvary3_step3_batch_yyy08.pl,p3
1153,86,15,202,68,166,0.82,exp_acyclic_indvary3_step3_batch_yyy08.pl,r1
1154,86,15,202,68,166,0.82,exp_acyclic_indvary3_step3_batch_yyy08.pl,d2
1155,67,15,164,48,126,0.77,exp_acyclic_indvary3_step3_batch_yyy09.pl,w2
1156,67,15,164,48,126,0.77,exp_acyclic_indvary3_step3_batch_yyy09.pl,v1
1157,67,15,164,48,126,0.77,exp_acyclic_indvary3_step3_batch_yyy09.pl,a1
1158,67,15,164,48,126,0.77,exp_acyclic_indvary3_step3_batch_yyy09.pl,c1
1159,63,15,156,29,88,0.56,exp_acyclic_indvary3_step3_batch_yyy10.pl,c3
1160,63,15,156,29,88,0.56,exp_acyclic_indvary3_step3_batch_yyy10.pl,d2
1161,63,15,156,29,88,0.56,exp_acyclic_indvary3_step3_batch_yyy10.pl,a3
1162,63,15,156,50,130,0.83,exp_acyclic_indvary3_step4_batch_yyy01.pl,v1
1163,63,15,156,50,130,0.83,exp_acyclic_indvary3_step4_batch_yyy01.pl,t1
1164,71,15,172,49,128,0.74,exp_acyclic_indvary3_step4_batch_yyy02.pl,y3
1165,71,15,172,49,128,0.74,exp_acyclic_indvary3_step4_batch_yyy02.pl,t2
1166,71,15,172,49,128,0.74,exp_acyclic_indvary3_step4_batch_yyy02.pl,u3
1167,71,15,172,49,128,0.74,exp_acyclic_indvary3_step4_batch_yyy02.pl,v2
1168,70,15,170,62,154,0.91,exp_acyclic_indvary3_step4_batch_yyy03.pl,b3
1169,70,15,170,62,154,0.91,exp_acyclic_indvary3_step4_batch_yyy03.pl,r3
1170,70,15,170,62,154,0.91,exp_acyclic_indvary3_step4_batch_yyy03.pl,d2
1171,66,15,162,57,144,0.89,exp_acyclic_indvary3_step4_batch_yyy04.pl,f1
1172,66,15,162,57,144,0.89,exp_acyclic_indvary3_step4_batch_yyy04.pl,a1
1173,66,15,162,57,144,0.89,exp_acyclic_indvary3_step4_batch_yyy04.pl,f2
1174,66,15,162,57,144,0.89,exp_acyclic_indvary3_step4_batch_yyy04.pl,b3
1175,67,15,164,61,152,0.93,exp_acyclic_indvary3_step4_batch_yyy05.pl,w1
1176,67,15,164,61,152,0.93,exp_acyclic_indvary3_step4_batch_yyy05.pl,w3
1177,67,15,164,61,152,0.93,exp_acyclic_indvary3_step4_batch_yyy05.pl,u3
1178,71,15,172,71,172,1.0,exp_acyclic_indvary3_step4_batch_yyy06.pl,b3
1179,67,15,164,65,160,0.98,exp_acyclic_indvary3_step4_batch_yyy07.pl,e2
1180,67,15,164,65,160,0.98,exp_acyclic_indvary3_step4_batch_yyy07.pl,a2
1181,73,15,176,46,122,0.69,exp_acyclic_indvary3_step4_batch_yyy08.pl,b3
1182,73,15,176,60,150,0.85,exp_acyclic_indvary3_step4_batch_yyy08.pl,u2
1183,76,15,182,47,124,0.68,exp_acyclic_indvary3_step4_batch_yyy09.pl,f1
1184,76,15,182,63,156,0.86,exp_acyclic_indvary3_step4_batch_yyy09.pl,r2
1185,67,15,164,33,96,0.59,exp_acyclic_indvary3_step4_batch_yyy10.pl,b2
1186,67,15,164,33,96,0.59,exp_acyclic_indvary3_step4_batch_yyy10.pl,c3
1187,63,15,156,40,110,0.71,exp_acyclic_indvary3_step5_batch_yyy01.pl,b1
1188,63,15,156,40,110,0.71,exp_acyclic_indvary3_step5_batch_yyy01.pl,y1
1189,63,15,156,40,110,0.71,exp_acyclic_indvary3_step5_batch_yyy01.pl,p1
1190,70,15,170,49,128,0.75,exp_acyclic_indvary3_step5_batch_yyy02.pl,a1
1191,70,15,170,57,144,0.85,exp_acyclic_indvary3_step5_batch_yyy02.pl,u2
1192,77,15,184,72,174,0.95,exp_acyclic_indvary3_step5_batch_yyy03.pl,t3
1193,67,15,164,53,136,0.83,exp_acyclic_indvary3_step5_batch_yyy04.pl,v2
1194,67,15,164,53,136,0.83,exp_acyclic_indvary3_step5_batch_yyy04.pl,f1
1195,67,15,164,53,136,0.83,exp_acyclic_indvary3_step5_batch_yyy04.pl,v1
1196,67,15,164,53,136,0.83,exp_acyclic_indvary3_step5_batch_yyy04.pl,e2
1197,71,15,172,69,168,0.98,exp_acyclic_indvary3_step5_batch_yyy05.pl,b2
1198,71,15,172,69,168,0.98,exp_acyclic_indvary3_step5_batch_yyy05.pl,y2
1199,71,15,172,69,168,0.98,exp_acyclic_indvary3_step5_batch_yyy05.pl,r1
1200,71,15,172,69,168,0.98,exp_acyclic_indvary3_step5_batch_yyy05.pl,d2
1201,63,15,156,36,102,0.65,exp_acyclic_indvary3_step5_batch_yyy06.pl,a3
1202,63,15,156,36,102,0.65,exp_acyclic_indvary3_step5_batch_yyy06.pl,a2
1203,63,15,156,48,126,0.81,exp_acyclic_indvary3_step5_batch_yyy06.pl,w2
1204,63,15,156,36,102,0.65,exp_acyclic_indvary3_step5_batch_yyy06.pl,f1
1205,71,15,172,49,128,0.74,exp_acyclic_indvary3_step5_batch_yyy07.pl,q3
1206,71,15,172,49,128,0.74,exp_acyclic_indvary3_step5_batch_yyy07.pl,a2
1207,71,15,172,49,128,0.74,exp_acyclic_indvary3_step5_batch_yyy07.pl,z2
1208,71,15,172,49,128,0.74,exp_acyclic_indvary3_step5_batch_yyy07.pl,r3
1209,71,15,172,65,160,0.93,exp_acyclic_indvary3_step5_batch_yyy07.pl,q1
1210,70,15,170,70,170,1.0,exp_acyclic_indvary3_step5_batch_yyy08.pl,f1
1211,70,15,170,70,170,1.0,exp_acyclic_indvary3_step5_batch_yyy08.pl,p1
1212,70,15,170,70,170,1.0,exp_acyclic_indvary3_step5_batch_yyy08.pl,y1
1213,64,15,158,52,134,0.85,exp_acyclic_indvary3_step5_batch_yyy09.pl,f1
1214,64,15,158,61,152,0.96,exp_acyclic_indvary3_step5_batch_yyy09.pl,t2
1215,64,15,158,52,134,0.85,exp_acyclic_indvary3_step5_batch_yyy09.pl,f2
