,instance,goal,adm_result,stb_result,is_trivial
5740,exp_cycles_indvary2_step6_batch_yyy05.pl,y4,no,no,yes
5741,exp_cycles_indvary2_step6_batch_yyy05.pl,v5,no,no,yes
5742,exp_cycles_indvary2_step6_batch_yyy05.pl,r5,no,no,yes
5743,exp_cycles_indvary2_step6_batch_yyy05.pl,w1,yes,yes,no
5744,exp_cycles_indvary2_step6_batch_yyy05.pl,y1,yes,yes,no
5745,exp_cycles_indvary2_step6_batch_yyy05.pl,z3,no,no,yes
5746,exp_cycles_indvary2_step6_batch_yyy05.pl,r2,yes,yes,no
5747,exp_cycles_indvary2_step6_batch_yyy05.pl,p1,yes,yes,no
5748,exp_cycles_indvary2_step6_batch_yyy05.pl,t4,no,no,yes
5749,exp_cycles_indvary2_step6_batch_yyy05.pl,c4,no,no,yes
5750,exp_cycles_indvary2_step6_batch_yyy06.pl,t5,no,no,yes
5751,exp_cycles_indvary2_step6_batch_yyy06.pl,y4,no,no,yes
5752,exp_cycles_indvary2_step6_batch_yyy06.pl,v6,no,no,yes
5753,exp_cycles_indvary2_step6_batch_yyy06.pl,a4,no,no,yes
5754,exp_cycles_indvary2_step6_batch_yyy06.pl,p2,no,no,yes
5755,exp_cycles_indvary2_step6_batch_yyy06.pl,x6,no,no,yes
5756,exp_cycles_indvary2_step6_batch_yyy06.pl,t1,yes,yes,no
5757,exp_cycles_indvary2_step6_batch_yyy06.pl,y5,no,no,yes
5758,exp_cycles_indvary2_step6_batch_yyy06.pl,p6,no,no,yes
5759,exp_cycles_indvary2_step6_batch_yyy06.pl,f2,yes,yes,no
5760,exp_cycles_indvary2_step6_batch_yyy07.pl,u5,no,no,yes
5761,exp_cycles_indvary2_step6_batch_yyy07.pl,p7,no,no,yes
5762,exp_cycles_indvary2_step6_batch_yyy07.pl,z1,yes,yes,no
5763,exp_cycles_indvary2_step6_batch_yyy07.pl,x7,no,no,yes
5764,exp_cycles_indvary2_step6_batch_yyy07.pl,p3,yes,yes,no
5765,exp_cycles_indvary2_step6_batch_yyy07.pl,r3,yes,yes,no
5766,exp_cycles_indvary2_step6_batch_yyy07.pl,c3,yes,yes,no
5767,exp_cycles_indvary2_step6_batch_yyy07.pl,t4,no,no,yes
5768,exp_cycles_indvary2_step6_batch_yyy07.pl,x6,no,no,yes
5769,exp_cycles_indvary2_step6_batch_yyy07.pl,x1,yes,yes,no
5770,exp_cycles_indvary2_step6_batch_yyy08.pl,d5,no,no,yes
5771,exp_cycles_indvary2_step6_batch_yyy08.pl,c3,yes,yes,no
5772,exp_cycles_indvary2_step6_batch_yyy08.pl,w7,no,no,yes
5773,exp_cycles_indvary2_step6_batch_yyy08.pl,v6,no,no,yes
5774,exp_cycles_indvary2_step6_batch_yyy08.pl,v1,yes,yes,no
5775,exp_cycles_indvary2_step6_batch_yyy08.pl,x6,no,no,yes
5776,exp_cycles_indvary2_step6_batch_yyy08.pl,r7,no,no,yes
5777,exp_cycles_indvary2_step6_batch_yyy08.pl,y5,no,no,yes
5778,exp_cycles_indvary2_step6_batch_yyy08.pl,d1,no,no,no
5779,exp_cycles_indvary2_step6_batch_yyy08.pl,u2,yes,yes,no
5780,exp_cycles_indvary2_step6_batch_yyy09.pl,z6,no,no,yes
5781,exp_cycles_indvary2_step6_batch_yyy09.pl,v7,no,no,yes
5782,exp_cycles_indvary2_step6_batch_yyy09.pl,s2,yes,yes,no
5783,exp_cycles_indvary2_step6_batch_yyy09.pl,r5,no,no,yes
5784,exp_cycles_indvary2_step6_batch_yyy09.pl,z2,yes,yes,no
5785,exp_cycles_indvary2_step6_batch_yyy09.pl,x6,no,no,yes
5786,exp_cycles_indvary2_step6_batch_yyy09.pl,u2,yes,yes,no
5787,exp_cycles_indvary2_step6_batch_yyy09.pl,q7,no,no,yes
5788,exp_cycles_indvary2_step6_batch_yyy09.pl,r2,yes,yes,no
5789,exp_cycles_indvary2_step6_batch_yyy09.pl,b6,no,no,yes
5790,exp_cycles_indvary2_step6_batch_yyy10.pl,q6,no,no,yes
5791,exp_cycles_indvary2_step6_batch_yyy10.pl,c2,no,no,no
5792,exp_cycles_indvary2_step6_batch_yyy10.pl,z2,yes,yes,no
5793,exp_cycles_indvary2_step6_batch_yyy10.pl,y1,yes,yes,no
5794,exp_cycles_indvary2_step6_batch_yyy10.pl,z3,no,no,yes
5795,exp_cycles_indvary2_step6_batch_yyy10.pl,y2,yes,yes,no
5796,exp_cycles_indvary2_step6_batch_yyy10.pl,q1,yes,yes,no
5797,exp_cycles_indvary2_step6_batch_yyy10.pl,y6,no,no,yes
5798,exp_cycles_indvary2_step6_batch_yyy10.pl,a6,no,no,yes
5799,exp_cycles_indvary2_step6_batch_yyy10.pl,b3,no,no,no
5800,exp_cycles_indvary2_step7_batch_yyy01.pl,d5,no,no,yes
5801,exp_cycles_indvary2_step7_batch_yyy01.pl,q5,no,no,yes
5802,exp_cycles_indvary2_step7_batch_yyy01.pl,w6,no,no,yes
5803,exp_cycles_indvary2_step7_batch_yyy01.pl,y3,no,no,yes
5804,exp_cycles_indvary2_step7_batch_yyy01.pl,v1,yes,no,no
5805,exp_cycles_indvary2_step7_batch_yyy01.pl,f3,no,no,yes
5806,exp_cycles_indvary2_step7_batch_yyy01.pl,t2,yes,no,no
5807,exp_cycles_indvary2_step7_batch_yyy01.pl,s1,no,no,yes
5808,exp_cycles_indvary2_step7_batch_yyy01.pl,r7,no,no,yes
5809,exp_cycles_indvary2_step7_batch_yyy01.pl,q2,no,no,yes
5810,exp_cycles_indvary2_step7_batch_yyy02.pl,u5,no,no,yes
5811,exp_cycles_indvary2_step7_batch_yyy02.pl,f1,no,no,no
5812,exp_cycles_indvary2_step7_batch_yyy02.pl,c1,no,no,no
5813,exp_cycles_indvary2_step7_batch_yyy02.pl,e3,no,no,yes
5814,exp_cycles_indvary2_step7_batch_yyy02.pl,d2,no,no,no
5815,exp_cycles_indvary2_step7_batch_yyy02.pl,v3,no,no,yes
5816,exp_cycles_indvary2_step7_batch_yyy02.pl,s4,no,no,yes
5817,exp_cycles_indvary2_step7_batch_yyy02.pl,y4,no,no,yes
5818,exp_cycles_indvary2_step7_batch_yyy02.pl,r5,no,no,yes
5819,exp_cycles_indvary2_step7_batch_yyy02.pl,e4,no,no,yes
5820,exp_cycles_indvary2_step7_batch_yyy03.pl,w7,no,no,yes
5821,exp_cycles_indvary2_step7_batch_yyy03.pl,z5,no,no,yes
5822,exp_cycles_indvary2_step7_batch_yyy03.pl,u4,no,no,yes
5823,exp_cycles_indvary2_step7_batch_yyy03.pl,v5,no,no,yes
5824,exp_cycles_indvary2_step7_batch_yyy03.pl,c2,yes,yes,no
5825,exp_cycles_indvary2_step7_batch_yyy03.pl,y2,yes,yes,no
5826,exp_cycles_indvary2_step7_batch_yyy03.pl,x5,no,no,yes
5827,exp_cycles_indvary2_step7_batch_yyy03.pl,c6,no,no,yes
5828,exp_cycles_indvary2_step7_batch_yyy03.pl,q7,no,no,yes
5829,exp_cycles_indvary2_step7_batch_yyy03.pl,y5,no,no,yes
5830,exp_cycles_indvary2_step7_batch_yyy04.pl,x3,no,no,yes
5831,exp_cycles_indvary2_step7_batch_yyy04.pl,t3,no,no,yes
5832,exp_cycles_indvary2_step7_batch_yyy04.pl,f5,no,no,yes
5833,exp_cycles_indvary2_step7_batch_yyy04.pl,y3,no,no,yes
5834,exp_cycles_indvary2_step7_batch_yyy04.pl,w1,yes,yes,no
5835,exp_cycles_indvary2_step7_batch_yyy04.pl,s6,no,no,yes
5836,exp_cycles_indvary2_step7_batch_yyy04.pl,e3,no,no,yes
5837,exp_cycles_indvary2_step7_batch_yyy04.pl,p6,no,no,yes
5838,exp_cycles_indvary2_step7_batch_yyy04.pl,t1,yes,yes,no
5839,exp_cycles_indvary2_step7_batch_yyy04.pl,q1,yes,yes,no
5840,exp_cycles_indvary2_step7_batch_yyy05.pl,d5,no,no,yes
5841,exp_cycles_indvary2_step7_batch_yyy05.pl,q6,no,no,yes
5842,exp_cycles_indvary2_step7_batch_yyy05.pl,p7,no,no,yes
5843,exp_cycles_indvary2_step7_batch_yyy05.pl,t3,no,no,yes
5844,exp_cycles_indvary2_step7_batch_yyy05.pl,x7,no,no,yes
5845,exp_cycles_indvary2_step7_batch_yyy05.pl,y2,yes,yes,no
5846,exp_cycles_indvary2_step7_batch_yyy05.pl,a1,no,no,no
5847,exp_cycles_indvary2_step7_batch_yyy05.pl,t1,no,no,yes
5848,exp_cycles_indvary2_step7_batch_yyy05.pl,b3,yes,yes,no
5849,exp_cycles_indvary2_step7_batch_yyy05.pl,w7,no,no,yes
5850,exp_cycles_indvary2_step7_batch_yyy06.pl,d5,no,no,yes
5851,exp_cycles_indvary2_step7_batch_yyy06.pl,x3,no,no,yes
5852,exp_cycles_indvary2_step7_batch_yyy06.pl,r6,no,no,yes
5853,exp_cycles_indvary2_step7_batch_yyy06.pl,c2,no,no,no
5854,exp_cycles_indvary2_step7_batch_yyy06.pl,s6,no,no,yes
5855,exp_cycles_indvary2_step7_batch_yyy06.pl,x6,no,no,yes
5856,exp_cycles_indvary2_step7_batch_yyy06.pl,r7,no,no,yes
5857,exp_cycles_indvary2_step7_batch_yyy06.pl,a1,no,no,no
5858,exp_cycles_indvary2_step7_batch_yyy06.pl,r2,no,no,yes
5859,exp_cycles_indvary2_step7_batch_yyy06.pl,s7,no,no,yes
5860,exp_cycles_indvary2_step7_batch_yyy07.pl,d3,no,no,yes
5861,exp_cycles_indvary2_step7_batch_yyy07.pl,v5,no,no,yes
5862,exp_cycles_indvary2_step7_batch_yyy07.pl,q4,no,no,yes
5863,exp_cycles_indvary2_step7_batch_yyy07.pl,w4,no,no,yes
5864,exp_cycles_indvary2_step7_batch_yyy07.pl,c1,no,no,no
5865,exp_cycles_indvary2_step7_batch_yyy07.pl,r4,no,no,yes
5866,exp_cycles_indvary2_step7_batch_yyy07.pl,b4,no,no,yes
5867,exp_cycles_indvary2_step7_batch_yyy07.pl,q5,no,no,yes
5868,exp_cycles_indvary2_step7_batch_yyy07.pl,c2,yes,yes,no
5869,exp_cycles_indvary2_step7_batch_yyy07.pl,t6,no,no,yes
5870,exp_cycles_indvary2_step7_batch_yyy08.pl,q6,no,no,yes
5871,exp_cycles_indvary2_step7_batch_yyy08.pl,x3,no,no,yes
5872,exp_cycles_indvary2_step7_batch_yyy08.pl,w5,no,no,yes
5873,exp_cycles_indvary2_step7_batch_yyy08.pl,s5,no,no,yes
5874,exp_cycles_indvary2_step7_batch_yyy08.pl,b1,yes,yes,no
5875,exp_cycles_indvary2_step7_batch_yyy08.pl,a4,no,no,yes
5876,exp_cycles_indvary2_step7_batch_yyy08.pl,c6,no,no,yes
5877,exp_cycles_indvary2_step7_batch_yyy08.pl,f4,no,no,yes
5878,exp_cycles_indvary2_step7_batch_yyy08.pl,p1,no,no,yes
5879,exp_cycles_indvary2_step7_batch_yyy08.pl,w3,no,no,yes
5880,exp_cycles_indvary2_step7_batch_yyy09.pl,t5,no,no,yes
5881,exp_cycles_indvary2_step7_batch_yyy09.pl,z6,no,no,yes
5882,exp_cycles_indvary2_step7_batch_yyy09.pl,s4,no,no,yes
5883,exp_cycles_indvary2_step7_batch_yyy09.pl,v2,yes,yes,no
5884,exp_cycles_indvary2_step7_batch_yyy09.pl,x3,no,no,yes
5885,exp_cycles_indvary2_step7_batch_yyy09.pl,r6,no,no,yes
5886,exp_cycles_indvary2_step7_batch_yyy09.pl,t2,yes,yes,no
5887,exp_cycles_indvary2_step7_batch_yyy09.pl,f4,no,no,yes
5888,exp_cycles_indvary2_step7_batch_yyy09.pl,q3,yes,yes,no
5889,exp_cycles_indvary2_step7_batch_yyy09.pl,p6,no,no,yes
5890,exp_cycles_indvary2_step7_batch_yyy10.pl,c4,no,no,yes
5891,exp_cycles_indvary2_step7_batch_yyy10.pl,x3,no,no,yes
5892,exp_cycles_indvary2_step7_batch_yyy10.pl,s2,yes,yes,no
5893,exp_cycles_indvary2_step7_batch_yyy10.pl,p1,yes,yes,no
5894,exp_cycles_indvary2_step7_batch_yyy10.pl,v6,no,no,yes
5895,exp_cycles_indvary2_step7_batch_yyy10.pl,f1,no,no,no
5896,exp_cycles_indvary2_step7_batch_yyy10.pl,a4,no,no,yes
5897,exp_cycles_indvary2_step7_batch_yyy10.pl,x2,no,no,yes
5898,exp_cycles_indvary2_step7_batch_yyy10.pl,a2,no,no,no
5899,exp_cycles_indvary2_step7_batch_yyy10.pl,x4,no,no,yes
5900,exp_cycles_indvary2_step8_batch_yyy01.pl,s4,no,no,yes
5901,exp_cycles_indvary2_step8_batch_yyy01.pl,w2,yes,yes,no
5902,exp_cycles_indvary2_step8_batch_yyy01.pl,x2,yes,yes,no
5903,exp_cycles_indvary2_step8_batch_yyy01.pl,y3,no,no,yes
5904,exp_cycles_indvary2_step8_batch_yyy01.pl,u3,no,no,yes
5905,exp_cycles_indvary2_step8_batch_yyy01.pl,q3,yes,yes,no
5906,exp_cycles_indvary2_step8_batch_yyy01.pl,e2,no,no,no
5907,exp_cycles_indvary2_step8_batch_yyy01.pl,p6,no,no,yes
5908,exp_cycles_indvary2_step8_batch_yyy01.pl,p4,no,no,yes
5909,exp_cycles_indvary2_step8_batch_yyy01.pl,p7,no,no,yes
5910,exp_cycles_indvary2_step8_batch_yyy02.pl,r6,no,no,yes
5911,exp_cycles_indvary2_step8_batch_yyy02.pl,v5,no,no,yes
5912,exp_cycles_indvary2_step8_batch_yyy02.pl,t3,no,no,yes
5913,exp_cycles_indvary2_step8_batch_yyy02.pl,w4,no,no,yes
5914,exp_cycles_indvary2_step8_batch_yyy02.pl,y1,yes,yes,no
5915,exp_cycles_indvary2_step8_batch_yyy02.pl,p2,no,no,yes
5916,exp_cycles_indvary2_step8_batch_yyy02.pl,v3,no,no,yes
5917,exp_cycles_indvary2_step8_batch_yyy02.pl,r3,yes,yes,no
5918,exp_cycles_indvary2_step8_batch_yyy02.pl,u2,yes,yes,no
5919,exp_cycles_indvary2_step8_batch_yyy02.pl,t1,no,no,yes
5920,exp_cycles_indvary2_step8_batch_yyy03.pl,v2,yes,yes,no
5921,exp_cycles_indvary2_step8_batch_yyy03.pl,u1,no,no,yes
5922,exp_cycles_indvary2_step8_batch_yyy03.pl,t3,no,no,yes
5923,exp_cycles_indvary2_step8_batch_yyy03.pl,t6,no,no,yes
5924,exp_cycles_indvary2_step8_batch_yyy03.pl,x2,yes,yes,no
5925,exp_cycles_indvary2_step8_batch_yyy03.pl,p3,no,no,yes
5926,exp_cycles_indvary2_step8_batch_yyy03.pl,x5,no,no,yes
5927,exp_cycles_indvary2_step8_batch_yyy03.pl,r2,yes,yes,no
5928,exp_cycles_indvary2_step8_batch_yyy03.pl,u2,yes,yes,no
5929,exp_cycles_indvary2_step8_batch_yyy03.pl,x4,no,no,yes
5930,exp_cycles_indvary2_step8_batch_yyy04.pl,v7,no,no,yes
5931,exp_cycles_indvary2_step8_batch_yyy04.pl,d4,no,no,yes
5932,exp_cycles_indvary2_step8_batch_yyy04.pl,s5,no,no,yes
5933,exp_cycles_indvary2_step8_batch_yyy04.pl,x7,no,no,yes
5934,exp_cycles_indvary2_step8_batch_yyy04.pl,p2,yes,yes,no
5935,exp_cycles_indvary2_step8_batch_yyy04.pl,a3,no,no,no
5936,exp_cycles_indvary2_step8_batch_yyy04.pl,x1,yes,yes,no
5937,exp_cycles_indvary2_step8_batch_yyy04.pl,x4,no,no,yes
5938,exp_cycles_indvary2_step8_batch_yyy04.pl,v1,yes,yes,no
5939,exp_cycles_indvary2_step8_batch_yyy04.pl,w1,yes,yes,no
5940,exp_cycles_indvary2_step8_batch_yyy05.pl,d5,no,no,yes
5941,exp_cycles_indvary2_step8_batch_yyy05.pl,v2,yes,yes,no
5942,exp_cycles_indvary2_step8_batch_yyy05.pl,d3,no,no,yes
5943,exp_cycles_indvary2_step8_batch_yyy05.pl,w5,no,no,yes
5944,exp_cycles_indvary2_step8_batch_yyy05.pl,c5,no,no,yes
5945,exp_cycles_indvary2_step8_batch_yyy05.pl,f5,no,no,yes
5946,exp_cycles_indvary2_step8_batch_yyy05.pl,w4,no,no,yes
5947,exp_cycles_indvary2_step8_batch_yyy05.pl,b5,no,no,yes
5948,exp_cycles_indvary2_step8_batch_yyy05.pl,x1,yes,yes,no
5949,exp_cycles_indvary2_step8_batch_yyy05.pl,y6,no,no,yes
5950,exp_cycles_indvary2_step8_batch_yyy06.pl,u6,no,no,yes
5951,exp_cycles_indvary2_step8_batch_yyy06.pl,b4,no,no,yes
5952,exp_cycles_indvary2_step8_batch_yyy06.pl,s6,no,no,yes
5953,exp_cycles_indvary2_step8_batch_yyy06.pl,v4,no,no,yes
5954,exp_cycles_indvary2_step8_batch_yyy06.pl,a3,no,no,no
5955,exp_cycles_indvary2_step8_batch_yyy06.pl,x1,yes,yes,no
5956,exp_cycles_indvary2_step8_batch_yyy06.pl,s7,no,no,yes
5957,exp_cycles_indvary2_step8_batch_yyy06.pl,d1,no,no,no
5958,exp_cycles_indvary2_step8_batch_yyy06.pl,u2,yes,yes,no
5959,exp_cycles_indvary2_step8_batch_yyy06.pl,q1,yes,yes,no
5960,exp_cycles_indvary2_step8_batch_yyy07.pl,r6,no,no,yes
5961,exp_cycles_indvary2_step8_batch_yyy07.pl,w6,no,no,yes
5962,exp_cycles_indvary2_step8_batch_yyy07.pl,s1,yes,yes,no
5963,exp_cycles_indvary2_step8_batch_yyy07.pl,p2,yes,yes,no
5964,exp_cycles_indvary2_step8_batch_yyy07.pl,z3,no,no,yes
5965,exp_cycles_indvary2_step8_batch_yyy07.pl,r3,no,no,yes
5966,exp_cycles_indvary2_step8_batch_yyy07.pl,p4,no,no,yes
5967,exp_cycles_indvary2_step8_batch_yyy07.pl,x3,no,no,yes
5968,exp_cycles_indvary2_step8_batch_yyy07.pl,t2,yes,yes,no
5969,exp_cycles_indvary2_step8_batch_yyy07.pl,s6,no,no,yes
5970,exp_cycles_indvary2_step8_batch_yyy08.pl,p5,no,no,yes
5971,exp_cycles_indvary2_step8_batch_yyy08.pl,f1,no,no,no
5972,exp_cycles_indvary2_step8_batch_yyy08.pl,u4,no,no,yes
5973,exp_cycles_indvary2_step8_batch_yyy08.pl,e4,no,no,yes
5974,exp_cycles_indvary2_step8_batch_yyy08.pl,f3,no,no,yes
5975,exp_cycles_indvary2_step8_batch_yyy08.pl,s7,no,no,yes
5976,exp_cycles_indvary2_step8_batch_yyy08.pl,q1,yes,yes,no
5977,exp_cycles_indvary2_step8_batch_yyy08.pl,q7,no,no,yes
5978,exp_cycles_indvary2_step8_batch_yyy08.pl,w6,no,no,yes
5979,exp_cycles_indvary2_step8_batch_yyy08.pl,x2,yes,yes,no
5980,exp_cycles_indvary2_step8_batch_yyy09.pl,x3,no,no,yes
5981,exp_cycles_indvary2_step8_batch_yyy09.pl,f1,yes,yes,no
5982,exp_cycles_indvary2_step8_batch_yyy09.pl,z1,yes,yes,no
5983,exp_cycles_indvary2_step8_batch_yyy09.pl,t7,no,no,yes
5984,exp_cycles_indvary2_step8_batch_yyy09.pl,r7,no,no,yes
5985,exp_cycles_indvary2_step8_batch_yyy09.pl,d1,no,no,no
5986,exp_cycles_indvary2_step8_batch_yyy09.pl,y5,no,no,yes
5987,exp_cycles_indvary2_step8_batch_yyy09.pl,w3,no,no,yes
5988,exp_cycles_indvary2_step8_batch_yyy09.pl,s5,no,no,yes
5989,exp_cycles_indvary2_step8_batch_yyy09.pl,t3,no,no,yes
5990,exp_cycles_indvary2_step8_batch_yyy10.pl,s3,no,no,yes
5991,exp_cycles_indvary2_step8_batch_yyy10.pl,r6,no,no,yes
5992,exp_cycles_indvary2_step8_batch_yyy10.pl,v5,no,no,yes
5993,exp_cycles_indvary2_step8_batch_yyy10.pl,w6,no,no,yes
5994,exp_cycles_indvary2_step8_batch_yyy10.pl,f4,no,no,yes
5995,exp_cycles_indvary2_step8_batch_yyy10.pl,q3,yes,yes,no
5996,exp_cycles_indvary2_step8_batch_yyy10.pl,u5,no,no,yes
5997,exp_cycles_indvary2_step8_batch_yyy10.pl,d5,no,no,yes
5998,exp_cycles_indvary2_step8_batch_yyy10.pl,d4,no,no,yes
5999,exp_cycles_indvary2_step8_batch_yyy10.pl,x3,no,no,yes
6000,exp_cycles_indvary3_step1_batch_yyy01.pl,t5,no,no,yes
6001,exp_cycles_indvary3_step1_batch_yyy01.pl,s4,no,no,yes
6002,exp_cycles_indvary3_step1_batch_yyy01.pl,u4,no,no,yes
6003,exp_cycles_indvary3_step1_batch_yyy01.pl,w5,no,no,yes
6004,exp_cycles_indvary3_step1_batch_yyy01.pl,y3,yes,yes,no
6005,exp_cycles_indvary3_step1_batch_yyy01.pl,b5,no,no,yes
6006,exp_cycles_indvary3_step1_batch_yyy01.pl,d1,yes,yes,no
6007,exp_cycles_indvary3_step1_batch_yyy01.pl,a2,no,no,no
6008,exp_cycles_indvary3_step1_batch_yyy01.pl,r2,yes,yes,no
6009,exp_cycles_indvary3_step1_batch_yyy01.pl,r7,no,no,yes
6010,exp_cycles_indvary3_step1_batch_yyy02.pl,r6,no,no,yes
6011,exp_cycles_indvary3_step1_batch_yyy02.pl,p2,yes,yes,no
6012,exp_cycles_indvary3_step1_batch_yyy02.pl,x1,no,no,yes
6013,exp_cycles_indvary3_step1_batch_yyy02.pl,b6,no,no,yes
6014,exp_cycles_indvary3_step1_batch_yyy02.pl,r3,no,no,yes
6015,exp_cycles_indvary3_step1_batch_yyy02.pl,f2,yes,yes,no
6016,exp_cycles_indvary3_step1_batch_yyy02.pl,c3,yes,yes,no
6017,exp_cycles_indvary3_step1_batch_yyy02.pl,t4,no,no,yes
6018,exp_cycles_indvary3_step1_batch_yyy02.pl,x5,no,no,yes
6019,exp_cycles_indvary3_step1_batch_yyy02.pl,b5,no,no,yes
6020,exp_cycles_indvary3_step1_batch_yyy03.pl,u6,no,no,yes
6021,exp_cycles_indvary3_step1_batch_yyy03.pl,t4,no,no,yes
6022,exp_cycles_indvary3_step1_batch_yyy03.pl,p3,yes,no,no
6023,exp_cycles_indvary3_step1_batch_yyy03.pl,r1,no,no,yes
6024,exp_cycles_indvary3_step1_batch_yyy03.pl,q3,yes,no,no
6025,exp_cycles_indvary3_step1_batch_yyy03.pl,r7,no,no,yes
6026,exp_cycles_indvary3_step1_batch_yyy03.pl,q1,no,no,no
6027,exp_cycles_indvary3_step1_batch_yyy03.pl,y6,no,no,yes
6028,exp_cycles_indvary3_step1_batch_yyy03.pl,b3,yes,no,no
6029,exp_cycles_indvary3_step1_batch_yyy03.pl,v7,no,no,yes
6030,exp_cycles_indvary3_step1_batch_yyy04.pl,v2,no,no,no
6031,exp_cycles_indvary3_step1_batch_yyy04.pl,d3,no,no,yes
6032,exp_cycles_indvary3_step1_batch_yyy04.pl,f3,no,no,yes
6033,exp_cycles_indvary3_step1_batch_yyy04.pl,p2,no,no,yes
6034,exp_cycles_indvary3_step1_batch_yyy04.pl,y2,yes,yes,no
6035,exp_cycles_indvary3_step1_batch_yyy04.pl,s7,no,no,yes
6036,exp_cycles_indvary3_step1_batch_yyy04.pl,q7,no,no,yes
6037,exp_cycles_indvary3_step1_batch_yyy04.pl,q2,yes,yes,no
6038,exp_cycles_indvary3_step1_batch_yyy04.pl,c1,no,no,no
6039,exp_cycles_indvary3_step1_batch_yyy04.pl,t2,yes,yes,no
6040,exp_cycles_indvary3_step1_batch_yyy05.pl,u5,no,no,yes
6041,exp_cycles_indvary3_step1_batch_yyy05.pl,a6,no,no,yes
6042,exp_cycles_indvary3_step1_batch_yyy05.pl,x3,no,no,yes
6043,exp_cycles_indvary3_step1_batch_yyy05.pl,v6,no,no,yes
6044,exp_cycles_indvary3_step1_batch_yyy05.pl,d3,no,no,yes
6045,exp_cycles_indvary3_step1_batch_yyy05.pl,w5,no,no,yes
6046,exp_cycles_indvary3_step1_batch_yyy05.pl,b1,yes,no,no
6047,exp_cycles_indvary3_step1_batch_yyy05.pl,t7,no,no,yes
6048,exp_cycles_indvary3_step1_batch_yyy05.pl,u3,yes,no,no
6049,exp_cycles_indvary3_step1_batch_yyy05.pl,r4,no,no,yes
6050,exp_cycles_indvary3_step1_batch_yyy06.pl,z6,no,no,yes
6051,exp_cycles_indvary3_step1_batch_yyy06.pl,d4,no,no,yes
6052,exp_cycles_indvary3_step1_batch_yyy06.pl,u3,yes,yes,no
6053,exp_cycles_indvary3_step1_batch_yyy06.pl,p2,no,no,yes
6054,exp_cycles_indvary3_step1_batch_yyy06.pl,y2,yes,yes,no
6055,exp_cycles_indvary3_step1_batch_yyy06.pl,v3,yes,yes,no
6056,exp_cycles_indvary3_step1_batch_yyy06.pl,x4,no,no,yes
6057,exp_cycles_indvary3_step1_batch_yyy06.pl,c2,no,no,no
6058,exp_cycles_indvary3_step1_batch_yyy06.pl,a5,no,no,yes
6059,exp_cycles_indvary3_step1_batch_yyy06.pl,b1,yes,yes,no
6060,exp_cycles_indvary3_step1_batch_yyy07.pl,u6,no,no,yes
6061,exp_cycles_indvary3_step1_batch_yyy07.pl,z5,no,no,yes
6062,exp_cycles_indvary3_step1_batch_yyy07.pl,v6,no,no,yes
6063,exp_cycles_indvary3_step1_batch_yyy07.pl,u4,no,no,yes
6064,exp_cycles_indvary3_step1_batch_yyy07.pl,b4,no,no,yes
6065,exp_cycles_indvary3_step1_batch_yyy07.pl,v4,no,no,yes
6066,exp_cycles_indvary3_step1_batch_yyy07.pl,r1,yes,yes,no
6067,exp_cycles_indvary3_step1_batch_yyy07.pl,p2,no,no,yes
6068,exp_cycles_indvary3_step1_batch_yyy07.pl,s2,yes,yes,no
6069,exp_cycles_indvary3_step1_batch_yyy07.pl,c2,yes,yes,no
6070,exp_cycles_indvary3_step1_batch_yyy08.pl,v2,no,no,yes
6071,exp_cycles_indvary3_step1_batch_yyy08.pl,p5,no,no,yes
6072,exp_cycles_indvary3_step1_batch_yyy08.pl,w5,no,no,yes
6073,exp_cycles_indvary3_step1_batch_yyy08.pl,c5,no,no,yes
6074,exp_cycles_indvary3_step1_batch_yyy08.pl,q3,yes,yes,no
6075,exp_cycles_indvary3_step1_batch_yyy08.pl,u2,yes,yes,no
6076,exp_cycles_indvary3_step1_batch_yyy08.pl,t4,no,no,yes
6077,exp_cycles_indvary3_step1_batch_yyy08.pl,t5,no,no,yes
6078,exp_cycles_indvary3_step1_batch_yyy08.pl,b6,no,no,yes
6079,exp_cycles_indvary3_step1_batch_yyy08.pl,a1,no,no,no
6080,exp_cycles_indvary3_step1_batch_yyy09.pl,a6,no,no,yes
6081,exp_cycles_indvary3_step1_batch_yyy09.pl,f1,yes,yes,no
6082,exp_cycles_indvary3_step1_batch_yyy09.pl,q5,no,no,yes
6083,exp_cycles_indvary3_step1_batch_yyy09.pl,f5,no,no,yes
6084,exp_cycles_indvary3_step1_batch_yyy09.pl,v1,no,no,yes
6085,exp_cycles_indvary3_step1_batch_yyy09.pl,u3,yes,yes,no
6086,exp_cycles_indvary3_step1_batch_yyy09.pl,y1,yes,yes,no
6087,exp_cycles_indvary3_step1_batch_yyy09.pl,f4,no,no,yes
6088,exp_cycles_indvary3_step1_batch_yyy09.pl,y2,no,no,yes
6089,exp_cycles_indvary3_step1_batch_yyy09.pl,x1,yes,yes,no
6090,exp_cycles_indvary3_step1_batch_yyy10.pl,u5,no,no,yes
6091,exp_cycles_indvary3_step1_batch_yyy10.pl,v7,no,no,yes
6092,exp_cycles_indvary3_step1_batch_yyy10.pl,z5,no,no,yes
6093,exp_cycles_indvary3_step1_batch_yyy10.pl,c2,no,no,no
6094,exp_cycles_indvary3_step1_batch_yyy10.pl,x7,no,no,yes
6095,exp_cycles_indvary3_step1_batch_yyy10.pl,f4,no,no,yes
