Unnamed: 0,instance,goal,adm_result,stb_result,is_trivial
5186,exp_cycles_indvary1_step8_batch_yyy09.pl,t5,no,no,yes
5188,exp_cycles_indvary1_step8_batch_yyy09.pl,t2,no,no,yes
5190,exp_cycles_indvary1_step8_batch_yyy10.pl,a6,no,no,yes
5192,exp_cycles_indvary1_step8_batch_yyy10.pl,a4,no,no,yes
5193,exp_cycles_indvary1_step8_batch_yyy10.pl,z4,no,no,yes
5198,exp_cycles_indvary1_step8_batch_yyy10.pl,f4,no,no,yes
5202,exp_cycles_indvary2_step1_batch_yyy01.pl,z4,no,no,yes
5203,exp_cycles_indvary2_step1_batch_yyy01.pl,q7,no,no,yes
5204,exp_cycles_indvary2_step1_batch_yyy01.pl,p4,no,no,yes
5205,exp_cycles_indvary2_step1_batch_yyy01.pl,d4,no,no,yes
5206,exp_cycles_indvary2_step1_batch_yyy01.pl,c5,no,no,yes
5208,exp_cycles_indvary2_step1_batch_yyy01.pl,s7,no,no,yes
5210,exp_cycles_indvary2_step1_batch_yyy02.pl,s4,no,no,yes
5211,exp_cycles_indvary2_step1_batch_yyy02.pl,z5,no,no,yes
5212,exp_cycles_indvary2_step1_batch_yyy02.pl,w5,no,no,yes
5213,exp_cycles_indvary2_step1_batch_yyy02.pl,q4,no,no,yes
5214,exp_cycles_indvary2_step1_batch_yyy02.pl,a4,no,no,yes
5216,exp_cycles_indvary2_step1_batch_yyy02.pl,p2,no,no,yes
5217,exp_cycles_indvary2_step1_batch_yyy02.pl,v3,no,no,yes
5220,exp_cycles_indvary2_step1_batch_yyy03.pl,u5,no,no,yes
5223,exp_cycles_indvary2_step1_batch_yyy03.pl,a6,no,no,yes
5224,exp_cycles_indvary2_step1_batch_yyy03.pl,r6,no,no,yes
5225,exp_cycles_indvary2_step1_batch_yyy03.pl,r5,no,no,yes
5226,exp_cycles_indvary2_step1_batch_yyy03.pl,w1,no,no,yes
5227,exp_cycles_indvary2_step1_batch_yyy03.pl,w4,no,no,yes
5228,exp_cycles_indvary2_step1_batch_yyy03.pl,v4,no,no,yes
5230,exp_cycles_indvary2_step1_batch_yyy04.pl,z6,no,no,yes
5231,exp_cycles_indvary2_step1_batch_yyy04.pl,r6,no,no,yes
5232,exp_cycles_indvary2_step1_batch_yyy04.pl,x7,no,no,yes
5235,exp_cycles_indvary2_step1_batch_yyy04.pl,y2,no,no,yes
5238,exp_cycles_indvary2_step1_batch_yyy04.pl,w4,no,no,yes
5239,exp_cycles_indvary2_step1_batch_yyy04.pl,f3,no,no,yes
5240,exp_cycles_indvary2_step1_batch_yyy05.pl,y4,no,no,yes
5241,exp_cycles_indvary2_step1_batch_yyy05.pl,p4,no,no,yes
5242,exp_cycles_indvary2_step1_batch_yyy05.pl,e5,no,no,yes
5243,exp_cycles_indvary2_step1_batch_yyy05.pl,v5,no,no,yes
5244,exp_cycles_indvary2_step1_batch_yyy05.pl,q4,no,no,yes
5246,exp_cycles_indvary2_step1_batch_yyy05.pl,p1,no,no,yes
5247,exp_cycles_indvary2_step1_batch_yyy05.pl,u3,no,no,yes
5248,exp_cycles_indvary2_step1_batch_yyy05.pl,v4,no,no,yes
5249,exp_cycles_indvary2_step1_batch_yyy05.pl,e3,no,no,yes
5250,exp_cycles_indvary2_step1_batch_yyy06.pl,t4,no,no,yes
5251,exp_cycles_indvary2_step1_batch_yyy06.pl,z5,no,no,yes
5252,exp_cycles_indvary2_step1_batch_yyy06.pl,p4,no,no,yes
5253,exp_cycles_indvary2_step1_batch_yyy06.pl,u4,no,no,yes
5254,exp_cycles_indvary2_step1_batch_yyy06.pl,w5,no,no,yes
5255,exp_cycles_indvary2_step1_batch_yyy06.pl,s5,no,no,yes
5256,exp_cycles_indvary2_step1_batch_yyy06.pl,x5,no,no,yes
5257,exp_cycles_indvary2_step1_batch_yyy06.pl,z3,no,no,yes
5259,exp_cycles_indvary2_step1_batch_yyy06.pl,q7,no,no,yes
5261,exp_cycles_indvary2_step1_batch_yyy07.pl,s4,no,no,yes
5262,exp_cycles_indvary2_step1_batch_yyy07.pl,d4,no,no,yes
5263,exp_cycles_indvary2_step1_batch_yyy07.pl,t3,no,no,yes
5267,exp_cycles_indvary2_step1_batch_yyy07.pl,q7,no,no,yes
5268,exp_cycles_indvary2_step1_batch_yyy07.pl,u3,no,no,yes
5269,exp_cycles_indvary2_step1_batch_yyy07.pl,e3,no,no,yes
5270,exp_cycles_indvary2_step1_batch_yyy08.pl,u5,no,no,yes
5272,exp_cycles_indvary2_step1_batch_yyy08.pl,w5,no,no,yes
5273,exp_cycles_indvary2_step1_batch_yyy08.pl,b4,no,no,yes
5275,exp_cycles_indvary2_step1_batch_yyy08.pl,e4,no,no,yes
5276,exp_cycles_indvary2_step1_batch_yyy08.pl,t7,no,no,yes
5277,exp_cycles_indvary2_step1_batch_yyy08.pl,f4,no,no,yes
5278,exp_cycles_indvary2_step1_batch_yyy08.pl,q7,no,no,yes
5280,exp_cycles_indvary2_step1_batch_yyy09.pl,u5,no,no,yes
5282,exp_cycles_indvary2_step1_batch_yyy09.pl,s4,no,no,yes
5283,exp_cycles_indvary2_step1_batch_yyy09.pl,u7,no,no,yes
5284,exp_cycles_indvary2_step1_batch_yyy09.pl,z4,no,no,yes
5285,exp_cycles_indvary2_step1_batch_yyy09.pl,e3,no,no,yes
5288,exp_cycles_indvary2_step1_batch_yyy09.pl,z3,no,no,yes
5290,exp_cycles_indvary2_step1_batch_yyy10.pl,w5,no,no,yes
5293,exp_cycles_indvary2_step1_batch_yyy10.pl,y6,no,no,yes
5294,exp_cycles_indvary2_step1_batch_yyy10.pl,a6,no,no,yes
5295,exp_cycles_indvary2_step1_batch_yyy10.pl,w7,no,no,yes
5296,exp_cycles_indvary2_step1_batch_yyy10.pl,t7,no,no,yes
5297,exp_cycles_indvary2_step1_batch_yyy10.pl,c6,no,no,yes
5298,exp_cycles_indvary2_step1_batch_yyy10.pl,f4,no,no,yes
5300,exp_cycles_indvary2_step2_batch_yyy01.pl,t4,no,no,yes
5301,exp_cycles_indvary2_step2_batch_yyy01.pl,w7,no,no,yes
5302,exp_cycles_indvary2_step2_batch_yyy01.pl,x3,no,no,yes
5303,exp_cycles_indvary2_step2_batch_yyy01.pl,y3,no,no,yes
5306,exp_cycles_indvary2_step2_batch_yyy01.pl,s7,no,no,yes
5307,exp_cycles_indvary2_step2_batch_yyy01.pl,w3,no,no,yes
5308,exp_cycles_indvary2_step2_batch_yyy01.pl,w4,no,no,yes
5309,exp_cycles_indvary2_step2_batch_yyy01.pl,f3,no,no,yes
5311,exp_cycles_indvary2_step2_batch_yyy02.pl,s2,no,no,yes
5312,exp_cycles_indvary2_step2_batch_yyy02.pl,q4,no,no,yes
5313,exp_cycles_indvary2_step2_batch_yyy02.pl,e3,no,no,yes
5316,exp_cycles_indvary2_step2_batch_yyy02.pl,x6,no,no,yes
5317,exp_cycles_indvary2_step2_batch_yyy02.pl,x1,no,no,yes
5318,exp_cycles_indvary2_step2_batch_yyy02.pl,q7,no,no,yes
5319,exp_cycles_indvary2_step2_batch_yyy02.pl,y5,no,no,yes
5323,exp_cycles_indvary2_step2_batch_yyy03.pl,x3,no,no,yes
5324,exp_cycles_indvary2_step2_batch_yyy03.pl,u4,no,no,yes
5326,exp_cycles_indvary2_step2_batch_yyy03.pl,b6,no,no,yes
5330,exp_cycles_indvary2_step2_batch_yyy04.pl,c4,no,no,yes
5331,exp_cycles_indvary2_step2_batch_yyy04.pl,q6,no,no,yes
5333,exp_cycles_indvary2_step2_batch_yyy04.pl,v5,no,no,yes
5335,exp_cycles_indvary2_step2_batch_yyy04.pl,q3,no,no,yes
5338,exp_cycles_indvary2_step2_batch_yyy04.pl,x4,no,no,yes
5340,exp_cycles_indvary2_step2_batch_yyy05.pl,p4,no,no,yes
5341,exp_cycles_indvary2_step2_batch_yyy05.pl,w5,no,no,yes
5342,exp_cycles_indvary2_step2_batch_yyy05.pl,r5,no,no,yes
5344,exp_cycles_indvary2_step2_batch_yyy05.pl,f4,no,no,yes
5346,exp_cycles_indvary2_step2_batch_yyy05.pl,y6,no,no,yes
5347,exp_cycles_indvary2_step2_batch_yyy05.pl,p6,no,no,yes
5353,exp_cycles_indvary2_step2_batch_yyy06.pl,c5,no,no,yes
5354,exp_cycles_indvary2_step2_batch_yyy06.pl,f5,no,no,yes
5356,exp_cycles_indvary2_step2_batch_yyy06.pl,f3,no,no,yes
5357,exp_cycles_indvary2_step2_batch_yyy06.pl,f4,no,no,yes
5358,exp_cycles_indvary2_step2_batch_yyy06.pl,t7,no,no,yes
5359,exp_cycles_indvary2_step2_batch_yyy06.pl,b5,no,no,yes
5360,exp_cycles_indvary2_step2_batch_yyy07.pl,s3,no,no,yes
5362,exp_cycles_indvary2_step2_batch_yyy07.pl,t1,no,no,yes
5365,exp_cycles_indvary2_step2_batch_yyy07.pl,p4,no,no,yes
5366,exp_cycles_indvary2_step2_batch_yyy07.pl,p7,no,no,yes
5367,exp_cycles_indvary2_step2_batch_yyy07.pl,x3,no,no,yes
5368,exp_cycles_indvary2_step2_batch_yyy07.pl,r6,no,no,yes
5369,exp_cycles_indvary2_step2_batch_yyy07.pl,e5,no,no,yes
5372,exp_cycles_indvary2_step2_batch_yyy08.pl,p5,no,no,yes
5373,exp_cycles_indvary2_step2_batch_yyy08.pl,z2,no,no,yes
5374,exp_cycles_indvary2_step2_batch_yyy08.pl,v4,no,no,yes
5375,exp_cycles_indvary2_step2_batch_yyy08.pl,y1,no,no,yes
5377,exp_cycles_indvary2_step2_batch_yyy08.pl,z3,no,no,yes
5379,exp_cycles_indvary2_step2_batch_yyy08.pl,x6,no,no,yes
5382,exp_cycles_indvary2_step2_batch_yyy09.pl,z5,no,no,yes
5383,exp_cycles_indvary2_step2_batch_yyy09.pl,w5,no,no,yes
5385,exp_cycles_indvary2_step2_batch_yyy09.pl,r5,no,no,yes
5387,exp_cycles_indvary2_step2_batch_yyy09.pl,e3,no,no,yes
5389,exp_cycles_indvary2_step2_batch_yyy09.pl,r3,no,no,yes
5390,exp_cycles_indvary2_step2_batch_yyy10.pl,t4,no,no,yes
5391,exp_cycles_indvary2_step2_batch_yyy10.pl,z6,no,no,yes
5392,exp_cycles_indvary2_step2_batch_yyy10.pl,s4,no,no,yes
5393,exp_cycles_indvary2_step2_batch_yyy10.pl,z5,no,no,yes
5395,exp_cycles_indvary2_step2_batch_yyy10.pl,y6,no,no,yes
5396,exp_cycles_indvary2_step2_batch_yyy10.pl,w3,no,no,yes
5397,exp_cycles_indvary2_step2_batch_yyy10.pl,p6,no,no,yes
5400,exp_cycles_indvary2_step3_batch_yyy01.pl,a6,no,no,yes
5401,exp_cycles_indvary2_step3_batch_yyy01.pl,x7,no,no,yes
5403,exp_cycles_indvary2_step3_batch_yyy01.pl,t7,no,no,yes
5404,exp_cycles_indvary2_step3_batch_yyy01.pl,e3,no,no,yes
5406,exp_cycles_indvary2_step3_batch_yyy01.pl,y2,no,no,yes
5407,exp_cycles_indvary2_step3_batch_yyy01.pl,u2,no,no,yes
5408,exp_cycles_indvary2_step3_batch_yyy01.pl,p7,no,no,yes
5409,exp_cycles_indvary2_step3_batch_yyy01.pl,p5,no,no,yes
5411,exp_cycles_indvary2_step3_batch_yyy02.pl,r6,no,no,yes
5412,exp_cycles_indvary2_step3_batch_yyy02.pl,c5,no,no,yes
5413,exp_cycles_indvary2_step3_batch_yyy02.pl,x7,no,no,yes
5414,exp_cycles_indvary2_step3_batch_yyy02.pl,w4,no,no,yes
5418,exp_cycles_indvary2_step3_batch_yyy02.pl,y3,no,no,yes
5419,exp_cycles_indvary2_step3_batch_yyy02.pl,r5,no,no,yes
5421,exp_cycles_indvary2_step3_batch_yyy03.pl,u7,no,no,yes
5422,exp_cycles_indvary2_step3_batch_yyy03.pl,s5,no,no,yes
5428,exp_cycles_indvary2_step3_batch_yyy03.pl,r7,no,no,yes
5430,exp_cycles_indvary2_step3_batch_yyy04.pl,s4,no,no,yes
5431,exp_cycles_indvary2_step3_batch_yyy04.pl,q6,no,no,yes
5432,exp_cycles_indvary2_step3_batch_yyy04.pl,p5,no,no,yes
5433,exp_cycles_indvary2_step3_batch_yyy04.pl,r6,no,no,yes
5434,exp_cycles_indvary2_step3_batch_yyy04.pl,z1,no,no,yes
5435,exp_cycles_indvary2_step3_batch_yyy04.pl,z3,no,no,yes
5437,exp_cycles_indvary2_step3_batch_yyy04.pl,y6,no,no,yes
5438,exp_cycles_indvary2_step3_batch_yyy04.pl,u3,no,no,yes
5439,exp_cycles_indvary2_step3_batch_yyy04.pl,r4,no,no,yes
5440,exp_cycles_indvary2_step3_batch_yyy05.pl,v7,no,no,yes
5441,exp_cycles_indvary2_step3_batch_yyy05.pl,q5,no,no,yes
5442,exp_cycles_indvary2_step3_batch_yyy05.pl,x7,no,no,yes
5443,exp_cycles_indvary2_step3_batch_yyy05.pl,r5,no,no,yes
5445,exp_cycles_indvary2_step3_batch_yyy05.pl,v3,no,no,yes
5446,exp_cycles_indvary2_step3_batch_yyy05.pl,w5,no,no,yes
5447,exp_cycles_indvary2_step3_batch_yyy05.pl,u7,no,no,yes
5449,exp_cycles_indvary2_step3_batch_yyy05.pl,a5,no,no,yes
5451,exp_cycles_indvary2_step3_batch_yyy06.pl,w2,no,no,yes
5452,exp_cycles_indvary2_step3_batch_yyy06.pl,a5,no,no,yes
5454,exp_cycles_indvary2_step3_batch_yyy06.pl,x5,no,no,yes
5455,exp_cycles_indvary2_step3_batch_yyy06.pl,e3,no,no,yes
5457,exp_cycles_indvary2_step3_batch_yyy06.pl,f4,no,no,yes
5459,exp_cycles_indvary2_step3_batch_yyy06.pl,q2,no,no,yes
5460,exp_cycles_indvary2_step3_batch_yyy07.pl,d4,no,no,yes
5461,exp_cycles_indvary2_step3_batch_yyy07.pl,d3,no,no,yes
5463,exp_cycles_indvary2_step3_batch_yyy07.pl,r5,no,no,yes
5465,exp_cycles_indvary2_step3_batch_yyy07.pl,r2,no,no,yes
5466,exp_cycles_indvary2_step3_batch_yyy07.pl,x4,no,no,yes
5467,exp_cycles_indvary2_step3_batch_yyy07.pl,p6,no,no,yes
5468,exp_cycles_indvary2_step3_batch_yyy07.pl,u6,no,no,yes
5469,exp_cycles_indvary2_step3_batch_yyy07.pl,d5,no,no,yes
5471,exp_cycles_indvary2_step3_batch_yyy08.pl,w7,no,no,yes
5472,exp_cycles_indvary2_step3_batch_yyy08.pl,a5,no,no,yes
5473,exp_cycles_indvary2_step3_batch_yyy08.pl,q4,no,no,yes
5475,exp_cycles_indvary2_step3_batch_yyy08.pl,f4,no,no,yes
5478,exp_cycles_indvary2_step3_batch_yyy08.pl,r7,no,no,yes
5480,exp_cycles_indvary2_step3_batch_yyy09.pl,t5,no,no,yes
5481,exp_cycles_indvary2_step3_batch_yyy09.pl,z6,no,no,yes
5482,exp_cycles_indvary2_step3_batch_yyy09.pl,v7,no,no,yes
5483,exp_cycles_indvary2_step3_batch_yyy09.pl,r6,no,no,yes
5484,exp_cycles_indvary2_step3_batch_yyy09.pl,s5,no,no,yes
5485,exp_cycles_indvary2_step3_batch_yyy09.pl,v4,no,no,yes
5486,exp_cycles_indvary2_step3_batch_yyy09.pl,y1,no,no,yes
5487,exp_cycles_indvary2_step3_batch_yyy09.pl,x6,no,no,yes
5488,exp_cycles_indvary2_step3_batch_yyy09.pl,r3,no,no,yes
5489,exp_cycles_indvary2_step3_batch_yyy09.pl,y5,no,no,yes
5494,exp_cycles_indvary2_step3_batch_yyy10.pl,p7,no,no,yes
5495,exp_cycles_indvary2_step3_batch_yyy10.pl,x3,no,no,yes
5498,exp_cycles_indvary2_step3_batch_yyy10.pl,s7,no,no,yes
5499,exp_cycles_indvary2_step3_batch_yyy10.pl,r7,no,no,yes
5500,exp_cycles_indvary2_step4_batch_yyy01.pl,p7,no,no,yes
5502,exp_cycles_indvary2_step4_batch_yyy01.pl,w5,no,no,yes
5503,exp_cycles_indvary2_step4_batch_yyy01.pl,q5,no,no,yes
5505,exp_cycles_indvary2_step4_batch_yyy01.pl,x7,no,no,yes
5506,exp_cycles_indvary2_step4_batch_yyy01.pl,e3,no,no,yes
5510,exp_cycles_indvary2_step4_batch_yyy02.pl,p4,no,no,yes
5511,exp_cycles_indvary2_step4_batch_yyy02.pl,u7,no,no,yes
5512,exp_cycles_indvary2_step4_batch_yyy02.pl,q5,no,no,yes
5513,exp_cycles_indvary2_step4_batch_yyy02.pl,e4,no,no,yes
5515,exp_cycles_indvary2_step4_batch_yyy02.pl,x6,no,no,yes
5518,exp_cycles_indvary2_step4_batch_yyy02.pl,u1,no,no,yes
5519,exp_cycles_indvary2_step4_batch_yyy02.pl,r6,no,no,yes
5520,exp_cycles_indvary2_step4_batch_yyy03.pl,w7,no,no,yes
5521,exp_cycles_indvary2_step4_batch_yyy03.pl,x3,no,no,yes
5522,exp_cycles_indvary2_step4_batch_yyy03.pl,u4,no,no,yes
5523,exp_cycles_indvary2_step4_batch_yyy03.pl,u7,no,no,yes
5524,exp_cycles_indvary2_step4_batch_yyy03.pl,y3,no,no,yes
5526,exp_cycles_indvary2_step4_batch_yyy03.pl,t5,no,no,yes
5527,exp_cycles_indvary2_step4_batch_yyy03.pl,s3,no,no,yes
5528,exp_cycles_indvary2_step4_batch_yyy03.pl,v4,no,no,yes
5529,exp_cycles_indvary2_step4_batch_yyy03.pl,e3,no,no,yes
5530,exp_cycles_indvary2_step4_batch_yyy04.pl,d4,no,no,yes
5531,exp_cycles_indvary2_step4_batch_yyy04.pl,f5,no,no,yes
5532,exp_cycles_indvary2_step4_batch_yyy04.pl,e4,no,no,yes
5535,exp_cycles_indvary2_step4_batch_yyy04.pl,b6,no,no,yes
5536,exp_cycles_indvary2_step4_batch_yyy04.pl,u5,no,no,yes
5537,exp_cycles_indvary2_step4_batch_yyy04.pl,u6,no,no,yes
5539,exp_cycles_indvary2_step4_batch_yyy04.pl,c6,no,no,yes
5540,exp_cycles_indvary2_step4_batch_yyy05.pl,a6,no,no,yes
5542,exp_cycles_indvary2_step4_batch_yyy05.pl,p5,no,no,yes
5545,exp_cycles_indvary2_step4_batch_yyy05.pl,c6,no,no,yes
5546,exp_cycles_indvary2_step4_batch_yyy05.pl,v4,no,no,yes
5547,exp_cycles_indvary2_step4_batch_yyy05.pl,s7,no,no,yes
5548,exp_cycles_indvary2_step4_batch_yyy05.pl,v3,no,no,yes
5550,exp_cycles_indvary2_step4_batch_yyy06.pl,t4,no,no,yes
5552,exp_cycles_indvary2_step4_batch_yyy06.pl,p5,no,no,yes
5553,exp_cycles_indvary2_step4_batch_yyy06.pl,u7,no,no,yes
5554,exp_cycles_indvary2_step4_batch_yyy06.pl,s5,no,no,yes
5555,exp_cycles_indvary2_step4_batch_yyy06.pl,x7,no,no,yes
5559,exp_cycles_indvary2_step4_batch_yyy06.pl,q7,no,no,yes
5562,exp_cycles_indvary2_step4_batch_yyy07.pl,p4,no,no,yes
5563,exp_cycles_indvary2_step4_batch_yyy07.pl,a5,no,no,yes
5564,exp_cycles_indvary2_step4_batch_yyy07.pl,e4,no,no,yes
5566,exp_cycles_indvary2_step4_batch_yyy07.pl,e3,no,no,yes
5567,exp_cycles_indvary2_step4_batch_yyy07.pl,f4,no,no,yes
5568,exp_cycles_indvary2_step4_batch_yyy07.pl,u2,no,no,yes
5569,exp_cycles_indvary2_step4_batch_yyy07.pl,q7,no,no,yes
5570,exp_cycles_indvary2_step4_batch_yyy08.pl,y3,no,no,yes
5574,exp_cycles_indvary2_step4_batch_yyy08.pl,c6,no,no,yes
5575,exp_cycles_indvary2_step4_batch_yyy08.pl,z2,no,no,yes
5576,exp_cycles_indvary2_step4_batch_yyy08.pl,e3,no,no,yes
5577,exp_cycles_indvary2_step4_batch_yyy08.pl,r4,no,no,yes
5580,exp_cycles_indvary2_step4_batch_yyy09.pl,d5,no,no,yes
5582,exp_cycles_indvary2_step4_batch_yyy09.pl,x3,no,no,yes
5583,exp_cycles_indvary2_step4_batch_yyy09.pl,d3,no,no,yes
5584,exp_cycles_indvary2_step4_batch_yyy09.pl,v5,no,no,yes
5585,exp_cycles_indvary2_step4_batch_yyy09.pl,x5,no,no,yes
5590,exp_cycles_indvary2_step4_batch_yyy10.pl,q4,no,no,yes
5591,exp_cycles_indvary2_step4_batch_yyy10.pl,x2,no,no,yes
5600,exp_cycles_indvary2_step5_batch_yyy01.pl,x3,no,no,yes
5601,exp_cycles_indvary2_step5_batch_yyy01.pl,e5,no,no,yes
5602,exp_cycles_indvary2_step5_batch_yyy01.pl,q4,no,no,yes
5604,exp_cycles_indvary2_step5_batch_yyy01.pl,b5,no,no,yes
5608,exp_cycles_indvary2_step5_batch_yyy01.pl,s5,no,no,yes
5609,exp_cycles_indvary2_step5_batch_yyy01.pl,t3,no,no,yes
5610,exp_cycles_indvary2_step5_batch_yyy02.pl,u6,no,no,yes
5614,exp_cycles_indvary2_step5_batch_yyy02.pl,r5,no,no,yes
5615,exp_cycles_indvary2_step5_batch_yyy02.pl,f3,no,no,yes
5616,exp_cycles_indvary2_step5_batch_yyy02.pl,u3,no,no,yes
5617,exp_cycles_indvary2_step5_batch_yyy02.pl,p2,no,no,yes
5619,exp_cycles_indvary2_step5_batch_yyy02.pl,v3,no,no,yes
5624,exp_cycles_indvary2_step5_batch_yyy03.pl,y2,no,no,yes
5625,exp_cycles_indvary2_step5_batch_yyy03.pl,q1,no,no,yes
5626,exp_cycles_indvary2_step5_batch_yyy03.pl,p1,no,no,yes
5627,exp_cycles_indvary2_step5_batch_yyy03.pl,x4,no,no,yes
5628,exp_cycles_indvary2_step5_batch_yyy03.pl,s5,no,no,yes
5629,exp_cycles_indvary2_step5_batch_yyy03.pl,q5,no,no,yes
5630,exp_cycles_indvary2_step5_batch_yyy04.pl,d4,no,no,yes
5631,exp_cycles_indvary2_step5_batch_yyy04.pl,u4,no,no,yes
5632,exp_cycles_indvary2_step5_batch_yyy04.pl,b4,no,no,yes
5633,exp_cycles_indvary2_step5_batch_yyy04.pl,w1,no,no,yes
5636,exp_cycles_indvary2_step5_batch_yyy04.pl,s4,no,no,yes
5637,exp_cycles_indvary2_step5_batch_yyy04.pl,w7,no,no,yes
5638,exp_cycles_indvary2_step5_batch_yyy04.pl,t7,no,no,yes
5639,exp_cycles_indvary2_step5_batch_yyy04.pl,c6,no,no,yes
5640,exp_cycles_indvary2_step5_batch_yyy05.pl,d3,no,no,yes
5641,exp_cycles_indvary2_step5_batch_yyy05.pl,f3,no,no,yes
5642,exp_cycles_indvary2_step5_batch_yyy05.pl,u3,no,no,yes
5645,exp_cycles_indvary2_step5_batch_yyy05.pl,p4,no,no,yes
5646,exp_cycles_indvary2_step5_batch_yyy05.pl,d4,no,no,yes
5648,exp_cycles_indvary2_step5_batch_yyy05.pl,y2,no,no,yes
5649,exp_cycles_indvary2_step5_batch_yyy05.pl,x6,no,no,yes
5651,exp_cycles_indvary2_step5_batch_yyy06.pl,z4,no,no,yes
5652,exp_cycles_indvary2_step5_batch_yyy06.pl,t7,no,no,yes
5653,exp_cycles_indvary2_step5_batch_yyy06.pl,r4,no,no,yes
5655,exp_cycles_indvary2_step5_batch_yyy06.pl,x6,no,no,yes
5657,exp_cycles_indvary2_step5_batch_yyy06.pl,q2,no,no,yes
5658,exp_cycles_indvary2_step5_batch_yyy06.pl,r2,no,no,yes
5661,exp_cycles_indvary2_step5_batch_yyy07.pl,x3,no,no,yes
5662,exp_cycles_indvary2_step5_batch_yyy07.pl,s5,no,no,yes
5664,exp_cycles_indvary2_step5_batch_yyy07.pl,q4,no,no,yes
5665,exp_cycles_indvary2_step5_batch_yyy07.pl,y3,no,no,yes
5668,exp_cycles_indvary2_step5_batch_yyy07.pl,v6,no,no,yes
5670,exp_cycles_indvary2_step5_batch_yyy08.pl,v6,no,no,yes
5671,exp_cycles_indvary2_step5_batch_yyy08.pl,d3,no,no,yes
5673,exp_cycles_indvary2_step5_batch_yyy08.pl,r5,no,no,yes
5675,exp_cycles_indvary2_step5_batch_yyy08.pl,r4,no,no,yes
5679,exp_cycles_indvary2_step5_batch_yyy08.pl,s6,no,no,yes
5681,exp_cycles_indvary2_step5_batch_yyy09.pl,u4,no,no,yes
5682,exp_cycles_indvary2_step5_batch_yyy09.pl,e4,no,no,yes
5684,exp_cycles_indvary2_step5_batch_yyy09.pl,b6,no,no,yes
5685,exp_cycles_indvary2_step5_batch_yyy09.pl,z6,no,no,yes
5687,exp_cycles_indvary2_step5_batch_yyy09.pl,a6,no,no,yes
5688,exp_cycles_indvary2_step5_batch_yyy09.pl,w7,no,no,yes
5689,exp_cycles_indvary2_step5_batch_yyy09.pl,y4,no,no,yes
5690,exp_cycles_indvary2_step5_batch_yyy10.pl,c4,no,no,yes
5691,exp_cycles_indvary2_step5_batch_yyy10.pl,x3,no,no,yes
5692,exp_cycles_indvary2_step5_batch_yyy10.pl,r6,no,no,yes
5693,exp_cycles_indvary2_step5_batch_yyy10.pl,t3,no,no,yes
5694,exp_cycles_indvary2_step5_batch_yyy10.pl,w6,no,no,yes
5695,exp_cycles_indvary2_step5_batch_yyy10.pl,p2,no,no,yes
5700,exp_cycles_indvary2_step6_batch_yyy01.pl,y3,no,no,yes
5702,exp_cycles_indvary2_step6_batch_yyy01.pl,b6,no,no,yes
5707,exp_cycles_indvary2_step6_batch_yyy01.pl,t7,no,no,yes
5709,exp_cycles_indvary2_step6_batch_yyy01.pl,b5,no,no,yes
5710,exp_cycles_indvary2_step6_batch_yyy02.pl,d5,no,no,yes
5711,exp_cycles_indvary2_step6_batch_yyy02.pl,s4,no,no,yes
5712,exp_cycles_indvary2_step6_batch_yyy02.pl,x7,no,no,yes
5714,exp_cycles_indvary2_step6_batch_yyy02.pl,e3,no,no,yes
5716,exp_cycles_indvary2_step6_batch_yyy02.pl,s7,no,no,yes
5722,exp_cycles_indvary2_step6_batch_yyy03.pl,y3,no,no,yes
5724,exp_cycles_indvary2_step6_batch_yyy03.pl,x5,no,no,yes
5728,exp_cycles_indvary2_step6_batch_yyy03.pl,d4,no,no,yes
5729,exp_cycles_indvary2_step6_batch_yyy03.pl,x3,no,no,yes
5730,exp_cycles_indvary2_step6_batch_yyy04.pl,u6,no,no,yes
5731,exp_cycles_indvary2_step6_batch_yyy04.pl,z5,no,no,yes
5732,exp_cycles_indvary2_step6_batch_yyy04.pl,w5,no,no,yes
5733,exp_cycles_indvary2_step6_batch_yyy04.pl,r5,no,no,yes
5734,exp_cycles_indvary2_step6_batch_yyy04.pl,f3,no,no,yes
5736,exp_cycles_indvary2_step6_batch_yyy04.pl,y6,no,no,yes
5738,exp_cycles_indvary2_step6_batch_yyy04.pl,t7,no,no,yes
5739,exp_cycles_indvary2_step6_batch_yyy04.pl,z2,no,no,yes
5740,exp_cycles_indvary2_step6_batch_yyy05.pl,y4,no,no,yes
5741,exp_cycles_indvary2_step6_batch_yyy05.pl,v5,no,no,yes
5742,exp_cycles_indvary2_step6_batch_yyy05.pl,r5,no,no,yes
5745,exp_cycles_indvary2_step6_batch_yyy05.pl,z3,no,no,yes
5748,exp_cycles_indvary2_step6_batch_yyy05.pl,t4,no,no,yes
5749,exp_cycles_indvary2_step6_batch_yyy05.pl,c4,no,no,yes
5750,exp_cycles_indvary2_step6_batch_yyy06.pl,t5,no,no,yes
5751,exp_cycles_indvary2_step6_batch_yyy06.pl,y4,no,no,yes
5752,exp_cycles_indvary2_step6_batch_yyy06.pl,v6,no,no,yes
5753,exp_cycles_indvary2_step6_batch_yyy06.pl,a4,no,no,yes
5754,exp_cycles_indvary2_step6_batch_yyy06.pl,p2,no,no,yes
5755,exp_cycles_indvary2_step6_batch_yyy06.pl,x6,no,no,yes
5757,exp_cycles_indvary2_step6_batch_yyy06.pl,y5,no,no,yes
