id,instance,goal,adm_result,stb_result,is_trivial
5351,exp_cycles_indvary2_step2_batch_yyy06.pl,b2,no,no,no
5352,exp_cycles_indvary2_step2_batch_yyy06.pl,b3,yes,yes,no
5353,exp_cycles_indvary2_step2_batch_yyy06.pl,f1,no,no,no
5354,exp_cycles_indvary2_step2_batch_yyy06.pl,c5,no,no,yes
5355,exp_cycles_indvary2_step2_batch_yyy06.pl,f5,no,no,yes
5356,exp_cycles_indvary2_step2_batch_yyy06.pl,p3,yes,yes,no
5357,exp_cycles_indvary2_step2_batch_yyy06.pl,f3,no,no,yes
5358,exp_cycles_indvary2_step2_batch_yyy06.pl,f4,no,no,yes
5359,exp_cycles_indvary2_step2_batch_yyy06.pl,t7,no,no,yes
5360,exp_cycles_indvary2_step2_batch_yyy06.pl,b5,no,no,yes
5361,exp_cycles_indvary2_step2_batch_yyy07.pl,s3,no,no,yes
5362,exp_cycles_indvary2_step2_batch_yyy07.pl,b1,no,no,no
5363,exp_cycles_indvary2_step2_batch_yyy07.pl,t1,no,no,yes
5364,exp_cycles_indvary2_step2_batch_yyy07.pl,a2,no,no,no
5365,exp_cycles_indvary2_step2_batch_yyy07.pl,f2,yes,yes,no
5366,exp_cycles_indvary2_step2_batch_yyy07.pl,p4,no,no,yes
5367,exp_cycles_indvary2_step2_batch_yyy07.pl,p7,no,no,yes
5368,exp_cycles_indvary2_step2_batch_yyy07.pl,x3,no,no,yes
5369,exp_cycles_indvary2_step2_batch_yyy07.pl,r6,no,no,yes
5370,exp_cycles_indvary2_step2_batch_yyy07.pl,e5,no,no,yes
5371,exp_cycles_indvary2_step2_batch_yyy08.pl,b3,no,no,no
5372,exp_cycles_indvary2_step2_batch_yyy08.pl,e1,no,no,no
5373,exp_cycles_indvary2_step2_batch_yyy08.pl,p5,no,no,yes
5374,exp_cycles_indvary2_step2_batch_yyy08.pl,z2,no,no,yes
5375,exp_cycles_indvary2_step2_batch_yyy08.pl,v4,no,no,yes
5376,exp_cycles_indvary2_step2_batch_yyy08.pl,y1,no,no,yes
5377,exp_cycles_indvary2_step2_batch_yyy08.pl,p2,yes,yes,no
5378,exp_cycles_indvary2_step2_batch_yyy08.pl,z3,no,no,yes
5379,exp_cycles_indvary2_step2_batch_yyy08.pl,y2,yes,yes,no
5380,exp_cycles_indvary2_step2_batch_yyy08.pl,x6,no,no,yes
5381,exp_cycles_indvary2_step2_batch_yyy09.pl,c3,yes,yes,no
5382,exp_cycles_indvary2_step2_batch_yyy09.pl,b2,yes,yes,no
5383,exp_cycles_indvary2_step2_batch_yyy09.pl,z5,no,no,yes
5384,exp_cycles_indvary2_step2_batch_yyy09.pl,w5,no,no,yes
5385,exp_cycles_indvary2_step2_batch_yyy09.pl,b1,no,no,no
5386,exp_cycles_indvary2_step2_batch_yyy09.pl,r5,no,no,yes
5387,exp_cycles_indvary2_step2_batch_yyy09.pl,p3,yes,yes,no
5388,exp_cycles_indvary2_step2_batch_yyy09.pl,e3,no,no,yes
5389,exp_cycles_indvary2_step2_batch_yyy09.pl,y2,yes,yes,no
5390,exp_cycles_indvary2_step2_batch_yyy09.pl,r3,no,no,yes
5391,exp_cycles_indvary2_step2_batch_yyy10.pl,t4,no,no,yes
5392,exp_cycles_indvary2_step2_batch_yyy10.pl,z6,no,no,yes
5393,exp_cycles_indvary2_step2_batch_yyy10.pl,s4,no,no,yes
5394,exp_cycles_indvary2_step2_batch_yyy10.pl,z5,no,no,yes
5395,exp_cycles_indvary2_step2_batch_yyy10.pl,q1,yes,yes,no
5396,exp_cycles_indvary2_step2_batch_yyy10.pl,y6,no,no,yes
5397,exp_cycles_indvary2_step2_batch_yyy10.pl,w3,no,no,yes
5398,exp_cycles_indvary2_step2_batch_yyy10.pl,p6,no,no,yes
5399,exp_cycles_indvary2_step2_batch_yyy10.pl,y2,yes,yes,no
5400,exp_cycles_indvary2_step2_batch_yyy10.pl,x1,yes,yes,no
5401,exp_cycles_indvary2_step3_batch_yyy01.pl,a6,no,no,yes
5402,exp_cycles_indvary2_step3_batch_yyy01.pl,x7,no,no,yes
5403,exp_cycles_indvary2_step3_batch_yyy01.pl,w1,yes,yes,no
5404,exp_cycles_indvary2_step3_batch_yyy01.pl,t7,no,no,yes
5405,exp_cycles_indvary2_step3_batch_yyy01.pl,e3,no,no,yes
5406,exp_cycles_indvary2_step3_batch_yyy01.pl,s1,yes,yes,no
5407,exp_cycles_indvary2_step3_batch_yyy01.pl,y2,no,no,yes
5408,exp_cycles_indvary2_step3_batch_yyy01.pl,u2,no,no,yes
5409,exp_cycles_indvary2_step3_batch_yyy01.pl,p7,no,no,yes
5410,exp_cycles_indvary2_step3_batch_yyy01.pl,p5,no,no,yes
5411,exp_cycles_indvary2_step3_batch_yyy02.pl,e1,no,no,no
5412,exp_cycles_indvary2_step3_batch_yyy02.pl,r6,no,no,yes
5413,exp_cycles_indvary2_step3_batch_yyy02.pl,c5,no,no,yes
5414,exp_cycles_indvary2_step3_batch_yyy02.pl,x7,no,no,yes
5415,exp_cycles_indvary2_step3_batch_yyy02.pl,w4,no,no,yes
5416,exp_cycles_indvary2_step3_batch_yyy02.pl,z2,yes,yes,no
5417,exp_cycles_indvary2_step3_batch_yyy02.pl,p2,yes,yes,no
5418,exp_cycles_indvary2_step3_batch_yyy02.pl,a3,no,no,no
5419,exp_cycles_indvary2_step3_batch_yyy02.pl,y3,no,no,yes
5420,exp_cycles_indvary2_step3_batch_yyy02.pl,r5,no,no,yes
5421,exp_cycles_indvary2_step3_batch_yyy03.pl,u1,yes,yes,no
5422,exp_cycles_indvary2_step3_batch_yyy03.pl,u7,no,no,yes
5423,exp_cycles_indvary2_step3_batch_yyy03.pl,s5,no,no,yes
5424,exp_cycles_indvary2_step3_batch_yyy03.pl,c2,yes,yes,no
5425,exp_cycles_indvary2_step3_batch_yyy03.pl,p3,yes,yes,no
5426,exp_cycles_indvary2_step3_batch_yyy03.pl,t2,no,no,no
5427,exp_cycles_indvary2_step3_batch_yyy03.pl,p2,yes,yes,no
5428,exp_cycles_indvary2_step3_batch_yyy03.pl,x1,yes,yes,no
5429,exp_cycles_indvary2_step3_batch_yyy03.pl,r7,no,no,yes
5430,exp_cycles_indvary2_step3_batch_yyy03.pl,r3,yes,yes,no
5431,exp_cycles_indvary2_step3_batch_yyy04.pl,s4,no,no,yes
5432,exp_cycles_indvary2_step3_batch_yyy04.pl,q6,no,no,yes
5433,exp_cycles_indvary2_step3_batch_yyy04.pl,p5,no,no,yes
5434,exp_cycles_indvary2_step3_batch_yyy04.pl,r6,no,no,yes
5435,exp_cycles_indvary2_step3_batch_yyy04.pl,z1,no,no,yes
5436,exp_cycles_indvary2_step3_batch_yyy04.pl,z3,no,no,yes
5437,exp_cycles_indvary2_step3_batch_yyy04.pl,t1,yes,yes,no
5438,exp_cycles_indvary2_step3_batch_yyy04.pl,y6,no,no,yes
5439,exp_cycles_indvary2_step3_batch_yyy04.pl,u3,no,no,yes
5440,exp_cycles_indvary2_step3_batch_yyy04.pl,r4,no,no,yes
5441,exp_cycles_indvary2_step3_batch_yyy05.pl,v7,no,no,yes
5442,exp_cycles_indvary2_step3_batch_yyy05.pl,q5,no,no,yes
5443,exp_cycles_indvary2_step3_batch_yyy05.pl,x7,no,no,yes
5444,exp_cycles_indvary2_step3_batch_yyy05.pl,r5,no,no,yes
5445,exp_cycles_indvary2_step3_batch_yyy05.pl,d2,no,no,no
5446,exp_cycles_indvary2_step3_batch_yyy05.pl,v3,no,no,yes
5447,exp_cycles_indvary2_step3_batch_yyy05.pl,w5,no,no,yes
5448,exp_cycles_indvary2_step3_batch_yyy05.pl,u7,no,no,yes
5449,exp_cycles_indvary2_step3_batch_yyy05.pl,c2,yes,yes,no
5450,exp_cycles_indvary2_step3_batch_yyy05.pl,a5,no,no,yes
5451,exp_cycles_indvary2_step3_batch_yyy06.pl,c3,yes,yes,no
5452,exp_cycles_indvary2_step3_batch_yyy06.pl,w2,no,no,yes
5453,exp_cycles_indvary2_step3_batch_yyy06.pl,a5,no,no,yes
5454,exp_cycles_indvary2_step3_batch_yyy06.pl,x2,yes,yes,no
5455,exp_cycles_indvary2_step3_batch_yyy06.pl,x5,no,no,yes
5456,exp_cycles_indvary2_step3_batch_yyy06.pl,e3,no,no,yes
5457,exp_cycles_indvary2_step3_batch_yyy06.pl,y1,yes,yes,no
5458,exp_cycles_indvary2_step3_batch_yyy06.pl,f4,no,no,yes
5459,exp_cycles_indvary2_step3_batch_yyy06.pl,q1,yes,yes,no
5460,exp_cycles_indvary2_step3_batch_yyy06.pl,q2,no,no,yes
5461,exp_cycles_indvary2_step3_batch_yyy07.pl,d4,no,no,yes
5462,exp_cycles_indvary2_step3_batch_yyy07.pl,d3,no,no,yes
5463,exp_cycles_indvary2_step3_batch_yyy07.pl,b1,yes,yes,no
5464,exp_cycles_indvary2_step3_batch_yyy07.pl,r5,no,no,yes
5465,exp_cycles_indvary2_step3_batch_yyy07.pl,d2,no,no,no
5466,exp_cycles_indvary2_step3_batch_yyy07.pl,r2,no,no,yes
5467,exp_cycles_indvary2_step3_batch_yyy07.pl,x4,no,no,yes
5468,exp_cycles_indvary2_step3_batch_yyy07.pl,p6,no,no,yes
5469,exp_cycles_indvary2_step3_batch_yyy07.pl,u6,no,no,yes
5470,exp_cycles_indvary2_step3_batch_yyy07.pl,d5,no,no,yes
5471,exp_cycles_indvary2_step3_batch_yyy08.pl,b2,no,no,no
5472,exp_cycles_indvary2_step3_batch_yyy08.pl,w7,no,no,yes
5473,exp_cycles_indvary2_step3_batch_yyy08.pl,a5,no,no,yes
5474,exp_cycles_indvary2_step3_batch_yyy08.pl,q4,no,no,yes
5475,exp_cycles_indvary2_step3_batch_yyy08.pl,t2,yes,yes,no
5476,exp_cycles_indvary2_step3_batch_yyy08.pl,f4,no,no,yes
5477,exp_cycles_indvary2_step3_batch_yyy08.pl,e2,yes,yes,no
5478,exp_cycles_indvary2_step3_batch_yyy08.pl,r2,yes,yes,no
5479,exp_cycles_indvary2_step3_batch_yyy08.pl,r7,no,no,yes
5480,exp_cycles_indvary2_step3_batch_yyy08.pl,a1,no,no,no
5481,exp_cycles_indvary2_step3_batch_yyy09.pl,t5,no,no,yes
5482,exp_cycles_indvary2_step3_batch_yyy09.pl,z6,no,no,yes
5483,exp_cycles_indvary2_step3_batch_yyy09.pl,v7,no,no,yes
5484,exp_cycles_indvary2_step3_batch_yyy09.pl,r6,no,no,yes
5485,exp_cycles_indvary2_step3_batch_yyy09.pl,s5,no,no,yes
5486,exp_cycles_indvary2_step3_batch_yyy09.pl,v4,no,no,yes
5487,exp_cycles_indvary2_step3_batch_yyy09.pl,y1,no,no,yes
5488,exp_cycles_indvary2_step3_batch_yyy09.pl,x6,no,no,yes
5489,exp_cycles_indvary2_step3_batch_yyy09.pl,r3,no,no,yes
5490,exp_cycles_indvary2_step3_batch_yyy09.pl,y5,no,no,yes
5491,exp_cycles_indvary2_step3_batch_yyy10.pl,c3,no,no,no
5492,exp_cycles_indvary2_step3_batch_yyy10.pl,b3,no,no,no
5493,exp_cycles_indvary2_step3_batch_yyy10.pl,w1,yes,yes,no
5494,exp_cycles_indvary2_step3_batch_yyy10.pl,f2,no,no,no
5495,exp_cycles_indvary2_step3_batch_yyy10.pl,p7,no,no,yes
5496,exp_cycles_indvary2_step3_batch_yyy10.pl,x3,no,no,yes
5497,exp_cycles_indvary2_step3_batch_yyy10.pl,s1,no,no,no
5498,exp_cycles_indvary2_step3_batch_yyy10.pl,r1,yes,yes,no
5499,exp_cycles_indvary2_step3_batch_yyy10.pl,s7,no,no,yes
5500,exp_cycles_indvary2_step3_batch_yyy10.pl,r7,no,no,yes
5501,exp_cycles_indvary2_step4_batch_yyy01.pl,p7,no,no,yes
5502,exp_cycles_indvary2_step4_batch_yyy01.pl,w2,yes,yes,no
5503,exp_cycles_indvary2_step4_batch_yyy01.pl,w5,no,no,yes
5504,exp_cycles_indvary2_step4_batch_yyy01.pl,q5,no,no,yes
5505,exp_cycles_indvary2_step4_batch_yyy01.pl,c2,no,no,no
5506,exp_cycles_indvary2_step4_batch_yyy01.pl,x7,no,no,yes
5507,exp_cycles_indvary2_step4_batch_yyy01.pl,e3,no,no,yes
5508,exp_cycles_indvary2_step4_batch_yyy01.pl,s1,yes,yes,no
5509,exp_cycles_indvary2_step4_batch_yyy01.pl,a1,no,no,no
5510,exp_cycles_indvary2_step4_batch_yyy01.pl,a2,no,no,no
5511,exp_cycles_indvary2_step4_batch_yyy02.pl,p4,no,no,yes
5512,exp_cycles_indvary2_step4_batch_yyy02.pl,u7,no,no,yes
5513,exp_cycles_indvary2_step4_batch_yyy02.pl,q5,no,no,yes
5514,exp_cycles_indvary2_step4_batch_yyy02.pl,e4,no,no,yes
5515,exp_cycles_indvary2_step4_batch_yyy02.pl,p2,yes,yes,no
5516,exp_cycles_indvary2_step4_batch_yyy02.pl,x6,no,no,yes
5517,exp_cycles_indvary2_step4_batch_yyy02.pl,u2,yes,yes,no
5518,exp_cycles_indvary2_step4_batch_yyy02.pl,p1,yes,yes,no
5519,exp_cycles_indvary2_step4_batch_yyy02.pl,u1,no,no,yes
5520,exp_cycles_indvary2_step4_batch_yyy02.pl,r6,no,no,yes
5521,exp_cycles_indvary2_step4_batch_yyy03.pl,w7,no,no,yes
5522,exp_cycles_indvary2_step4_batch_yyy03.pl,x3,no,no,yes
5523,exp_cycles_indvary2_step4_batch_yyy03.pl,u4,no,no,yes
5524,exp_cycles_indvary2_step4_batch_yyy03.pl,u7,no,no,yes
5525,exp_cycles_indvary2_step4_batch_yyy03.pl,y3,no,no,yes
5526,exp_cycles_indvary2_step4_batch_yyy03.pl,x1,yes,yes,no
5527,exp_cycles_indvary2_step4_batch_yyy03.pl,t5,no,no,yes
5528,exp_cycles_indvary2_step4_batch_yyy03.pl,s3,no,no,yes
5529,exp_cycles_indvary2_step4_batch_yyy03.pl,v4,no,no,yes
5530,exp_cycles_indvary2_step4_batch_yyy03.pl,e3,no,no,yes
5531,exp_cycles_indvary2_step4_batch_yyy04.pl,d4,no,no,yes
5532,exp_cycles_indvary2_step4_batch_yyy04.pl,f5,no,no,yes
5533,exp_cycles_indvary2_step4_batch_yyy04.pl,e4,no,no,yes
5534,exp_cycles_indvary2_step4_batch_yyy04.pl,a3,no,no,no
5535,exp_cycles_indvary2_step4_batch_yyy04.pl,x1,yes,yes,no
5536,exp_cycles_indvary2_step4_batch_yyy04.pl,b6,no,no,yes
5537,exp_cycles_indvary2_step4_batch_yyy04.pl,u5,no,no,yes
5538,exp_cycles_indvary2_step4_batch_yyy04.pl,u6,no,no,yes
5539,exp_cycles_indvary2_step4_batch_yyy04.pl,t2,yes,yes,no
5540,exp_cycles_indvary2_step4_batch_yyy04.pl,c6,no,no,yes
5541,exp_cycles_indvary2_step4_batch_yyy05.pl,a6,no,no,yes
5542,exp_cycles_indvary2_step4_batch_yyy05.pl,e1,no,no,no
5543,exp_cycles_indvary2_step4_batch_yyy05.pl,p5,no,no,yes
5544,exp_cycles_indvary2_step4_batch_yyy05.pl,f1,yes,yes,no
5545,exp_cycles_indvary2_step4_batch_yyy05.pl,w1,yes,yes,no
5546,exp_cycles_indvary2_step4_batch_yyy05.pl,c6,no,no,yes
5547,exp_cycles_indvary2_step4_batch_yyy05.pl,v4,no,no,yes
5548,exp_cycles_indvary2_step4_batch_yyy05.pl,s7,no,no,yes
5549,exp_cycles_indvary2_step4_batch_yyy05.pl,v3,no,no,yes
5550,exp_cycles_indvary2_step4_batch_yyy05.pl,a2,yes,yes,no
5551,exp_cycles_indvary2_step4_batch_yyy06.pl,t4,no,no,yes
5552,exp_cycles_indvary2_step4_batch_yyy06.pl,e1,no,no,no
5553,exp_cycles_indvary2_step4_batch_yyy06.pl,p5,no,no,yes
5554,exp_cycles_indvary2_step4_batch_yyy06.pl,u7,no,no,yes
5555,exp_cycles_indvary2_step4_batch_yyy06.pl,s5,no,no,yes
5556,exp_cycles_indvary2_step4_batch_yyy06.pl,x7,no,no,yes
5557,exp_cycles_indvary2_step4_batch_yyy06.pl,q3,yes,yes,no
5558,exp_cycles_indvary2_step4_batch_yyy06.pl,a1,no,no,no
5559,exp_cycles_indvary2_step4_batch_yyy06.pl,d1,no,no,no
5560,exp_cycles_indvary2_step4_batch_yyy06.pl,q7,no,no,yes
5561,exp_cycles_indvary2_step4_batch_yyy07.pl,c3,yes,yes,no
5562,exp_cycles_indvary2_step4_batch_yyy07.pl,v2,yes,yes,no
5563,exp_cycles_indvary2_step4_batch_yyy07.pl,p4,no,no,yes
5564,exp_cycles_indvary2_step4_batch_yyy07.pl,a5,no,no,yes
5565,exp_cycles_indvary2_step4_batch_yyy07.pl,e4,no,no,yes
5566,exp_cycles_indvary2_step4_batch_yyy07.pl,v1,yes,yes,no
5567,exp_cycles_indvary2_step4_batch_yyy07.pl,e3,no,no,yes
5568,exp_cycles_indvary2_step4_batch_yyy07.pl,f4,no,no,yes
5569,exp_cycles_indvary2_step4_batch_yyy07.pl,u2,no,no,yes
5570,exp_cycles_indvary2_step4_batch_yyy07.pl,q7,no,no,yes
5571,exp_cycles_indvary2_step4_batch_yyy08.pl,y3,no,no,yes
5572,exp_cycles_indvary2_step4_batch_yyy08.pl,v1,yes,yes,no
5573,exp_cycles_indvary2_step4_batch_yyy08.pl,d2,yes,yes,no
5574,exp_cycles_indvary2_step4_batch_yyy08.pl,c1,no,no,no
5575,exp_cycles_indvary2_step4_batch_yyy08.pl,c6,no,no,yes
5576,exp_cycles_indvary2_step4_batch_yyy08.pl,z2,no,no,yes
5577,exp_cycles_indvary2_step4_batch_yyy08.pl,e3,no,no,yes
5578,exp_cycles_indvary2_step4_batch_yyy08.pl,r4,no,no,yes
5579,exp_cycles_indvary2_step4_batch_yyy08.pl,e2,no,no,no
5580,exp_cycles_indvary2_step4_batch_yyy08.pl,u2,yes,yes,no
5581,exp_cycles_indvary2_step4_batch_yyy09.pl,d5,no,no,yes
5582,exp_cycles_indvary2_step4_batch_yyy09.pl,e1,no,no,no
5583,exp_cycles_indvary2_step4_batch_yyy09.pl,x3,no,no,yes
5584,exp_cycles_indvary2_step4_batch_yyy09.pl,d3,no,no,yes
5585,exp_cycles_indvary2_step4_batch_yyy09.pl,v5,no,no,yes
5586,exp_cycles_indvary2_step4_batch_yyy09.pl,x5,no,no,yes
5587,exp_cycles_indvary2_step4_batch_yyy09.pl,r1,yes,yes,no
5588,exp_cycles_indvary2_step4_batch_yyy09.pl,p2,yes,yes,no
5589,exp_cycles_indvary2_step4_batch_yyy09.pl,a1,no,no,no
5590,exp_cycles_indvary2_step4_batch_yyy09.pl,f2,no,no,no
5591,exp_cycles_indvary2_step4_batch_yyy10.pl,q4,no,no,yes
5592,exp_cycles_indvary2_step4_batch_yyy10.pl,x2,no,no,yes
5593,exp_cycles_indvary2_step4_batch_yyy10.pl,a3,no,no,no
5594,exp_cycles_indvary2_step4_batch_yyy10.pl,a1,no,no,no
5595,exp_cycles_indvary2_step4_batch_yyy10.pl,t1,yes,yes,no
5596,exp_cycles_indvary2_step4_batch_yyy10.pl,p1,yes,yes,no
5597,exp_cycles_indvary2_step4_batch_yyy10.pl,f2,no,no,no
5598,exp_cycles_indvary2_step4_batch_yyy10.pl,y1,yes,yes,no
5599,exp_cycles_indvary2_step4_batch_yyy10.pl,s1,yes,yes,no
5600,exp_cycles_indvary2_step4_batch_yyy10.pl,d2,yes,yes,no
5601,exp_cycles_indvary2_step5_batch_yyy01.pl,x3,no,no,yes
5602,exp_cycles_indvary2_step5_batch_yyy01.pl,e5,no,no,yes
5603,exp_cycles_indvary2_step5_batch_yyy01.pl,q4,no,no,yes
5604,exp_cycles_indvary2_step5_batch_yyy01.pl,p3,yes,yes,no
5605,exp_cycles_indvary2_step5_batch_yyy01.pl,b5,no,no,yes
5606,exp_cycles_indvary2_step5_batch_yyy01.pl,x1,yes,yes,no
5607,exp_cycles_indvary2_step5_batch_yyy01.pl,r3,yes,yes,no
5608,exp_cycles_indvary2_step5_batch_yyy01.pl,q2,yes,yes,no
5609,exp_cycles_indvary2_step5_batch_yyy01.pl,s5,no,no,yes
5610,exp_cycles_indvary2_step5_batch_yyy01.pl,t3,no,no,yes
5611,exp_cycles_indvary2_step5_batch_yyy02.pl,u6,no,no,yes
5612,exp_cycles_indvary2_step5_batch_yyy02.pl,v2,yes,yes,no
5613,exp_cycles_indvary2_step5_batch_yyy02.pl,f1,no,no,no
5614,exp_cycles_indvary2_step5_batch_yyy02.pl,x2,yes,yes,no
5615,exp_cycles_indvary2_step5_batch_yyy02.pl,r5,no,no,yes
5616,exp_cycles_indvary2_step5_batch_yyy02.pl,f3,no,no,yes
5617,exp_cycles_indvary2_step5_batch_yyy02.pl,u3,no,no,yes
5618,exp_cycles_indvary2_step5_batch_yyy02.pl,p2,no,no,yes
5619,exp_cycles_indvary2_step5_batch_yyy02.pl,x1,yes,yes,no
5620,exp_cycles_indvary2_step5_batch_yyy02.pl,v3,no,no,yes
5621,exp_cycles_indvary2_step5_batch_yyy03.pl,f1,no,no,no
5622,exp_cycles_indvary2_step5_batch_yyy03.pl,c2,no,no,no
5623,exp_cycles_indvary2_step5_batch_yyy03.pl,x2,yes,yes,no
5624,exp_cycles_indvary2_step5_batch_yyy03.pl,z2,yes,yes,no
5625,exp_cycles_indvary2_step5_batch_yyy03.pl,y2,no,no,yes
5626,exp_cycles_indvary2_step5_batch_yyy03.pl,q1,no,no,yes
5627,exp_cycles_indvary2_step5_batch_yyy03.pl,p1,no,no,yes
5628,exp_cycles_indvary2_step5_batch_yyy03.pl,x4,no,no,yes
5629,exp_cycles_indvary2_step5_batch_yyy03.pl,s5,no,no,yes
5630,exp_cycles_indvary2_step5_batch_yyy03.pl,q5,no,no,yes
5631,exp_cycles_indvary2_step5_batch_yyy04.pl,d4,no,no,yes
5632,exp_cycles_indvary2_step5_batch_yyy04.pl,u4,no,no,yes
5633,exp_cycles_indvary2_step5_batch_yyy04.pl,b4,no,no,yes
5634,exp_cycles_indvary2_step5_batch_yyy04.pl,w1,no,no,yes
5635,exp_cycles_indvary2_step5_batch_yyy04.pl,r1,yes,yes,no
5636,exp_cycles_indvary2_step5_batch_yyy04.pl,x1,yes,yes,no
5637,exp_cycles_indvary2_step5_batch_yyy04.pl,s4,no,no,yes
5638,exp_cycles_indvary2_step5_batch_yyy04.pl,w7,no,no,yes
5639,exp_cycles_indvary2_step5_batch_yyy04.pl,t7,no,no,yes
5640,exp_cycles_indvary2_step5_batch_yyy04.pl,c6,no,no,yes
5641,exp_cycles_indvary2_step5_batch_yyy05.pl,d3,no,no,yes
5642,exp_cycles_indvary2_step5_batch_yyy05.pl,f3,no,no,yes
5643,exp_cycles_indvary2_step5_batch_yyy05.pl,u3,no,no,yes
5644,exp_cycles_indvary2_step5_batch_yyy05.pl,a1,yes,yes,no
5645,exp_cycles_indvary2_step5_batch_yyy05.pl,u2,yes,yes,no
5646,exp_cycles_indvary2_step5_batch_yyy05.pl,p4,no,no,yes
5647,exp_cycles_indvary2_step5_batch_yyy05.pl,d4,no,no,yes
5648,exp_cycles_indvary2_step5_batch_yyy05.pl,q3,yes,yes,no
5649,exp_cycles_indvary2_step5_batch_yyy05.pl,y2,no,no,yes
5650,exp_cycles_indvary2_step5_batch_yyy05.pl,x6,no,no,yes
5651,exp_cycles_indvary2_step5_batch_yyy06.pl,b1,no,no,no
5652,exp_cycles_indvary2_step5_batch_yyy06.pl,z4,no,no,yes
5653,exp_cycles_indvary2_step5_batch_yyy06.pl,t7,no,no,yes
5654,exp_cycles_indvary2_step5_batch_yyy06.pl,r4,no,no,yes
5655,exp_cycles_indvary2_step5_batch_yyy06.pl,d2,no,no,no
5656,exp_cycles_indvary2_step5_batch_yyy06.pl,x6,no,no,yes
5657,exp_cycles_indvary2_step5_batch_yyy06.pl,t1,yes,yes,no
5658,exp_cycles_indvary2_step5_batch_yyy06.pl,q2,no,no,yes
5659,exp_cycles_indvary2_step5_batch_yyy06.pl,r2,no,no,yes
5660,exp_cycles_indvary2_step5_batch_yyy06.pl,a1,no,no,no
5661,exp_cycles_indvary2_step5_batch_yyy07.pl,c3,no,no,no
5662,exp_cycles_indvary2_step5_batch_yyy07.pl,x3,no,no,yes
5663,exp_cycles_indvary2_step5_batch_yyy07.pl,s5,no,no,yes
5664,exp_cycles_indvary2_step5_batch_yyy07.pl,b1,no,no,no
5665,exp_cycles_indvary2_step5_batch_yyy07.pl,q4,no,no,yes
5666,exp_cycles_indvary2_step5_batch_yyy07.pl,y3,no,no,yes
5667,exp_cycles_indvary2_step5_batch_yyy07.pl,q3,yes,yes,no
5668,exp_cycles_indvary2_step5_batch_yyy07.pl,r2,yes,yes,no
5669,exp_cycles_indvary2_step5_batch_yyy07.pl,v6,no,no,yes
5670,exp_cycles_indvary2_step5_batch_yyy07.pl,u1,yes,yes,no
5671,exp_cycles_indvary2_step5_batch_yyy08.pl,v6,no,no,yes
5672,exp_cycles_indvary2_step5_batch_yyy08.pl,d3,no,no,yes
5673,exp_cycles_indvary2_step5_batch_yyy08.pl,c2,yes,yes,no
5674,exp_cycles_indvary2_step5_batch_yyy08.pl,r5,no,no,yes
5675,exp_cycles_indvary2_step5_batch_yyy08.pl,p3,yes,yes,no
5676,exp_cycles_indvary2_step5_batch_yyy08.pl,r4,no,no,yes
5677,exp_cycles_indvary2_step5_batch_yyy08.pl,y2,yes,yes,no
5678,exp_cycles_indvary2_step5_batch_yyy08.pl,d1,no,no,no
5679,exp_cycles_indvary2_step5_batch_yyy08.pl,c1,no,no,no
5680,exp_cycles_indvary2_step5_batch_yyy08.pl,s6,no,no,yes
5681,exp_cycles_indvary2_step5_batch_yyy09.pl,w2,yes,yes,no
5682,exp_cycles_indvary2_step5_batch_yyy09.pl,u4,no,no,yes
5683,exp_cycles_indvary2_step5_batch_yyy09.pl,e4,no,no,yes
5684,exp_cycles_indvary2_step5_batch_yyy09.pl,d2,yes,yes,no
5685,exp_cycles_indvary2_step5_batch_yyy09.pl,b6,no,no,yes
5686,exp_cycles_indvary2_step5_batch_yyy09.pl,z6,no,no,yes
5687,exp_cycles_indvary2_step5_batch_yyy09.pl,b2,yes,yes,no
5688,exp_cycles_indvary2_step5_batch_yyy09.pl,a6,no,no,yes
5689,exp_cycles_indvary2_step5_batch_yyy09.pl,w7,no,no,yes
5690,exp_cycles_indvary2_step5_batch_yyy09.pl,y4,no,no,yes
5691,exp_cycles_indvary2_step5_batch_yyy10.pl,c4,no,no,yes
5692,exp_cycles_indvary2_step5_batch_yyy10.pl,x3,no,no,yes
5693,exp_cycles_indvary2_step5_batch_yyy10.pl,r6,no,no,yes
5694,exp_cycles_indvary2_step5_batch_yyy10.pl,t3,no,no,yes
5695,exp_cycles_indvary2_step5_batch_yyy10.pl,w6,no,no,yes
5696,exp_cycles_indvary2_step5_batch_yyy10.pl,p2,no,no,yes
5697,exp_cycles_indvary2_step5_batch_yyy10.pl,r2,yes,yes,no
5698,exp_cycles_indvary2_step5_batch_yyy10.pl,r3,yes,yes,no
5699,exp_cycles_indvary2_step5_batch_yyy10.pl,v1,yes,yes,no
5700,exp_cycles_indvary2_step5_batch_yyy10.pl,p3,yes,yes,no
5701,exp_cycles_indvary2_step6_batch_yyy01.pl,y3,no,no,yes
5702,exp_cycles_indvary2_step6_batch_yyy01.pl,w1,yes,yes,no
5703,exp_cycles_indvary2_step6_batch_yyy01.pl,b6,no,no,yes
5704,exp_cycles_indvary2_step6_batch_yyy01.pl,q2,yes,yes,no
5705,exp_cycles_indvary2_step6_batch_yyy01.pl,c2,no,no,no
5706,exp_cycles_indvary2_step6_batch_yyy01.pl,b1,yes,yes,no
5707,exp_cycles_indvary2_step6_batch_yyy01.pl,c1,no,no,no
